hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20040205_0066_9:10-11-12,as_bad,"-LBQ-  This was not the Exxon Valdez and it was not as bad as many of the spills happening in0t -LRB- m rest of the world , but for the area affected , this is serious ,  -RDQ-  Zipf said .",not,as,bad,it was not as bad as many,nyt_eng_20040205_0066_9,"By late Thursday , the oil hat  -LBQ-  men collected in hundreds of black plastic bags that lined a five - to six-mile stretch of beach along the four communities most heavily affected , Makatura said .","-LBQ-  This was not the Exxon Valdez and it was not as bad as many of the spills happening in0t -LRB- m rest of the world , but for the area affected , this is serious ,  -RDQ-  Zipf said .","`` This was not the Exxon Valdez and it was not as bad as many of the spills happening in0t -LRB- m rest of the world , but for the area affected , this is serious , '' Zipf said .","`` this be not the Exxon Valdez and it be not as bad as many of the spill happen in0t -lrb- m rest of the world , but for the area affect , this be serious , '' Zipf say .",-RDQ-  This heavily impacted a large area of the beach and we do not know yet whether some went into the Shark River .  -RDQ-,not,as,bad,10,11,12,"{'lemma': 'bad', 'ix': 12, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'Valdez'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 12, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'Valdez'}","{'lemma': 'as', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_200402,10-11-12,as_bad,immediateNeg
nyt_eng_20040205_0054_11:3-4-5,as_reliant,"-LBQ-  We 're not as reliant on that , % ' -LRB- Kohnsen said .",not,as,reliant,We 're not as reliant on that,nyt_eng_20040205_0054_11,"Though purses have held steady at Gulfstream , there has been a purse cut at Santa Anita -LRB- it 's the third-straight racing season in Southern California with a purse cut , and the other racing seasons have been managed by a Churchill Downs-owned trask and aor Santa Anita in regard to the effect off-track betting has on building purses .","-LBQ-  We 're not as reliant on that , % ' -LRB- Kohnsen said .","`` We 're not as reliant on that , % ' -LRB- Kohnsen said .","`` we be not as reliant on that , % ' -lrb- Kohnsen say .","-LBQ-  At Gulfstream , for example , you 're dealing with closer to 10-to-1 on simulcast-out -LRB- off-track betting -RRB- versus live -LRB- on-track wagering -RRB- .",not,as,reliant,3,4,5,"{'lemma': 'reliant', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'reliant'}",neg,"{'lemma': 'reliant', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'reliant'}",advmod,nyt_eng_200402,3-4-5,as_reliant,immediateNeg
nyt_eng_20040205_0051_40:3-4-5,quite_sure,"-LBQ-  I 'm not quite sure yet , but I 'm pretty sure .  -RDQ-",not,quite,sure,"I 'm not quite sure yet ,",nyt_eng_20040205_0051_40,"-LBQ-  I 'd like to think that I 'm on the way back up ,  -RDQ-  Tolles said .","-LBQ-  I 'm not quite sure yet , but I 'm pretty sure .  -RDQ-","`` I 'm not quite sure yet , but I 'm pretty sure . ''","`` I be not quite sure yet , but I be pretty sure . ''",,not,quite,sure,3,4,5,"{'lemma': 'sure', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'quite', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_200402,3-4-5,quite_sure,immediateNeg
nyt_eng_20040205_0032_5:7-8-9,highly_effective,"And because the existing bird vaccine is not highly effective , about half would continue to spread the virus .",not,highly,effective,"vaccine is not highly effective , about",nyt_eng_20040205_0032_5,"It is not clear exactly how many birds would have to be vaccinated , but with an estimated 6.6 billion chickens in the eight countries , inoculating even a fraction would be a daunting task , especially since chickens must be individually injected .","And because the existing bird vaccine is not highly effective , about half would continue to spread the virus .","and because the existing bird vaccine is not highly effective , about half would continue to spread the virus .","and because the exist bird vaccine be not highly effective , about half would continue to spread the virus .","In smaller outbreaks , health officials have relied on standard strategies like identifying infected farms , properly equipping cullers with protective gear to slaughter infected flocks and quarantining birds .",not,highly,effective,7,8,9,"{'lemma': 'effective', 'ix': 9, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'continue'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'effective'}",neg,"{'lemma': 'effective', 'ix': 9, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'continue'}","{'lemma': 'highly', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'effective'}",advmod,nyt_eng_200402,7-8-9,highly_effective,immediateNeg
nyt_eng_20040205_0031_31:3-5-6,too_timid,But they ca n't be too timid .,n't,too,timid,they ca n't be too timid .,nyt_eng_20040205_0031_31,Common sense would tell us that singers -LRB- and their teachers and conductors and advisers -RRB- need to preach some limits .,But they ca n't be too timid .,but they ca n't be too timid .,but they can not be too timid .,A climate of excessive caution has robbed opera of the animal excitement it needs to thrill a large audience .,n't,too,timid,3,5,6,"{'lemma': 'timid', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'timid'}",neg,"{'lemma': 'timid', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'timid'}",advmod,nyt_eng_200402,3-5-6,too_timid,immediateNeg
nyt_eng_20040205_0028_7:4-6-7,very_mall-like,The building certainly did n't seem very mall-like Wednesday night at its black-tie inaugural gala .,n't,very,mall-like,certainly did n't seem very mall-like Wednesday night,nyt_eng_20040205_0028_7,But not a fast-food court in sight .,The building certainly did n't seem very mall-like Wednesday night at its black-tie inaugural gala .,the building certainly did n't seem very mall-like Wednesday night at its black-tie inaugural gala .,the building certainly did not seem very mall-like Wednesday night at its black-tie inaugural gala .,"The developers , most of whom also worked on CityPlace or call Florida a part-time home , joined 5,000 VIPs and a sprinkling of celebrities mingling and strolling through shops like Hugo Boss , J. Crew and A\/X Armani Exchange .",n't,very,mall-like,4,6,7,"{'lemma': 'mall-like', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'mall-like'}",neg,"{'lemma': 'mall-like', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'very', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'mall-like'}",advmod,nyt_eng_200402,4-6-7,very_mall-like,immediateNeg
nyt_eng_20040205_0022_17:9-11-12,as_intoxicadi,"But for control freaks ,  -LBQ-  less  -RDQ-  is not nearly as intoxicadi . o as the alternative .",not,as,intoxicadi,'' is not nearly as intoxicadi . o,nyt_eng_20040205_0022_17,-LBQ-  Less government  -RDQ-  is what they said running for office .,"But for control freaks ,  -LBQ-  less  -RDQ-  is not nearly as intoxicadi . o as the alternative .","but for control freaks , `` less '' is not nearly as intoxicadi . o as the alternative .","but for control freak , `` less '' be not nearly as intoxicadi . o as the alternative .",-LRB- John Young is opinion page editor of the Waco Tribune-Herald . -RRB-,not,as,intoxicadi,9,11,12,"{'lemma': 'intoxicadi', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'intoxicadi'}",neg,"{'lemma': 'intoxicadi', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'intoxicadi'}",advmod,nyt_eng_200402,9-11-12,as_intoxicadi,immediateNeg
nyt_eng_20040205_0019_54:15-16-17,completely_successful.,"Although The game can be described as brilliant and absorbing , the game is but not completely successful. , Yyet it does achieve a primary goal  -COL-  it is entirely dissimilar to games like Remedy Entertainment 's shooter Max Payne 2  -COL-  The Fall of Max Payne .",not,completely,successful.,"is but not completely successful. , Yyet",nyt_eng_20040205_0019_54,"Yet the game has so many ideas that it ca n't help but seem unfinished , like a preliminary sketch for an ultimate Deus Ex game that will create a true living , breathing world .","Although The game can be described as brilliant and absorbing , the game is but not completely successful. , Yyet it does achieve a primary goal  -COL-  it is entirely dissimilar to games like Remedy Entertainment 's shooter Max Payne 2  -COL-  The Fall of Max Payne .","although The game can be described as brilliant and absorbing , the game is but not completely successful. , Yyet it does achieve a primary goal : it is entirely dissimilar to games like Remedy Entertainment 's shooter Max Payne 2 : The Fall of Max Payne .","although the game can be describe as brilliant and absorbing , the game be but not completely successful. , yyet it does achieve a primary goal : it be entirely dissimilar to game like Remedy Entertainment 's shooter Max Payne 2 : the fall of Max Payne .","If Invisible War wants every player to have a unique experience , Payne goes to equal pains to give everyone exactly the same experience .",not,completely,successful.,15,16,17,"{'lemma': 'successful.', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 15, 'xpos': 'RB', 'deprel': 'neg', 'head': 'successful.'}",neg,"{'lemma': 'successful.', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'completely', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'successful.'}",advmod,nyt_eng_200402,15-16-17,completely_successful.,immediateNeg
nyt_eng_20040205_0012_14:32-33-34,too_likely,"-LBQ-  It 's a desperate , go-for-broke , final-exit strategy ,  -RDQ-  said Carole Migden , California Board of Equalization chairwoman and a Dean supporter , who sadly acknowledged  -LBQ-  it 's not too likely that Dean will make it to California -LRB- for its primary -RRB- on March 2 .",not,too,likely,it 's not too likely that Dean,nyt_eng_20040205_0012_14,"To rise from the dead , Dean is counting on a Wisconsin resurrection which would follow an 0-for-16 run in the primaries , in a year when Femocryers for the second , third and most of the fourth quarters , in order to save their legs for one final Hail Mary pass .","-LBQ-  It 's a desperate , go-for-broke , final-exit strategy ,  -RDQ-  said Carole Migden , California Board of Equalization chairwoman and a Dean supporter , who sadly acknowledged  -LBQ-  it 's not too likely that Dean will make it to California -LRB- for its primary -RRB- on March 2 .","`` It 's a desperate , go-for-broke , final-exit strategy , '' said Carole Migden , California Board of Equalization chairwoman and a Dean supporter , who sadly acknowledged `` it 's not too likely that Dean will make it to California -LRB- for its primary -RRB- on March 2 .","`` it be a desperate , go-for-broke , final-exit strategy , '' say Carole Migden , California Board of Equalization chairwoman and a Dean supporter , who sadly acknowledge `` it be not too likely that Dean will make it to California -lrb- for its primary -rrb- on March 2 .","Migden and others credit Dean with having lit a fire under the Democratic establishment , showing how to use the Internet to bring in young voters and donors and proving it 's possible for the party to aggressively confront President Bush in the post-Sept . 11 world .",not,too,likely,32,33,34,"{'lemma': 'likely', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'acknowledge'}","{'lemma': 'not', 'ix': 32, 'xpos': 'RB', 'deprel': 'neg', 'head': 'likely'}",neg,"{'lemma': 'likely', 'ix': 34, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'acknowledge'}","{'lemma': 'too', 'ix': 33, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'likely'}",advmod,nyt_eng_200402,32-33-34,too_likely,immediateNeg
nyt_eng_20040204_0073_5:2-3-4,too_surprising,That 's not too surprising .,not,too,surprising,that 's not too surprising .,nyt_eng_20040204_0073_5,"So far , none of the funds or companies is suspected of lying , cheating or stealing .",That 's not too surprising .,that 's not too surprising .,that be not too surprising .,"Morningsta  -COL-  Ten of the largest 25 fund groups , plus at least eight smaller ones , have been implicated -LRB- though not necessarily charged -RRB- in the burgeoning mutual fund scandal .",not,too,surprising,2,3,4,"{'lemma': 'surprising', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'surprising'}",neg,"{'lemma': 'surprising', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'surprising'}",advmod,nyt_eng_200402,2-3-4,too_surprising,immediateNeg
nyt_eng_20040204_0065_10:10-11-12,very_likely,"Jobs told analysts that further talks with Disney were  -LBQ-  not very likely  -RDQ-  and that beginning in 2006 , Pixar would finance 100 percent of its own films .",not,very,likely,were `` not very likely '' and,nyt_eng_20040204_0065_10,But Jobs also laid out plans for Pixar without Disney as a marketing or distribution partner .,"Jobs told analysts that further talks with Disney were  -LBQ-  not very likely  -RDQ-  and that beginning in 2006 , Pixar would finance 100 percent of its own films .","Jobs told analysts that further talks with Disney were `` not very likely '' and that beginning in 2006 , Pixar would finance 100 percent of its own films .","Jobs tell analyst that further talk with Disney be `` not very likely '' and that begin in 2006 , Pixar would finance 100 percent of its own film .",-LRB- Disney and Pixar currently have an agreement to cofinance Pixar films and split the profits equally . -RRB-,not,very,likely,10,11,12,"{'lemma': 'likely', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'tell'}","{'lemma': 'not', 'ix': 10, 'xpos': 'RB', 'deprel': 'neg', 'head': 'likely'}",neg,"{'lemma': 'likely', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'tell'}","{'lemma': 'very', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'likely'}",advmod,nyt_eng_200402,10-11-12,very_likely,immediateNeg
nyt_eng_20040204_0057_39:12-13-14,particularly_interested,"The umbrella must be large enough to include everybody , even people not particularly interested in the game .",not,particularly,interested,even people not particularly interested in the,nyt_eng_20040204_0057_39,"Meanwhile , there has been some sort of universal decree that no major team sport game is good enough to sustain customer interest by itself .","The umbrella must be large enough to include everybody , even people not particularly interested in the game .","the umbrella must be large enough to include everybody , even people not particularly interested in the game .","the umbrella must be large enough to include everybody , even people not particularly interested in the game .",That 's why we have the noise bombardment and the stunts and the assorted nonsense that augments the action in our games .,not,particularly,interested,12,13,14,"{'lemma': 'interested', 'ix': 14, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'people'}","{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'neg', 'head': 'interested'}",neg,"{'lemma': 'interested', 'ix': 14, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'people'}","{'lemma': 'particularly', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'interested'}",advmod,nyt_eng_200402,12-13-14,particularly_interested,immediateNeg
nyt_eng_20040204_0053_39:9-11-12,as_intoxicating,"But for control freaks ,  -LBQ-  less  -RDQ-  is not nearly as intoxicating as the alternative .",not,as,intoxicating,'' is not nearly as intoxicating as the,nyt_eng_20040204_0053_39,-LBQ-  Less government  -RDQ-  is what they said running for office .,"But for control freaks ,  -LBQ-  less  -RDQ-  is not nearly as intoxicating as the alternative .","but for control freaks , `` less '' is not nearly as intoxicating as the alternative .","but for control freak , `` less '' be not nearly as intoxicating as the alternative .",John Young is opinion page editor of the Waco Tribune-Herald .,not,as,intoxicating,9,11,12,"{'lemma': 'intoxicating', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'intoxicating'}",neg,"{'lemma': 'intoxicating', 'ix': 12, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'intoxicating'}",advmod,nyt_eng_200402,9-11-12,as_intoxicating,immediateNeg
nyt_eng_20040204_0049_8:14-15-16,as_straightforward,"Lessard 's job may seem matter-of-factly brutal , but the rules of engagement are not as straightforward as they appear .",not,as,straightforward,engagement are not as straightforward as they,nyt_eng_20040204_0049_8,It 's not easy to,"Lessard 's job may seem matter-of-factly brutal , but the rules of engagement are not as straightforward as they appear .","Lessard 's job may seem matter-of-factly brutal , but the rules of engagement are not as straightforward as they appear .","Lessard 's job may seem matter-of-factly brutal , but the rule of engagement be not as straightforward as they appear .",A good thug needs smarts and patience .,not,as,straightforward,14,15,16,"{'lemma': 'straightforward', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'brutal'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'straightforward'}",neg,"{'lemma': 'straightforward', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'brutal'}","{'lemma': 'as', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'straightforward'}",advmod,nyt_eng_200402,14-15-16,as_straightforward,immediateNeg
nyt_eng_20040204_0047_19:6-7-8,so_varied,"In contrast , American resorts are not so varied .",not,so,varied,resorts are not so varied .,nyt_eng_20040204_0047_19,The Swiss also offer golfing -LRB- red balls on white  -LBQ-  greens  -RDQ-  -RRB- ; horseback riding in the snow ; a gourmet festival -LRB- not on ice -RRB- ; and concerts -LRB- Baroque music and opera -RRB- .,"In contrast , American resorts are not so varied .","in contrast , American resorts are not so varied .","in contrast , american resort be not so varied .","Managers , faced today with a flat skier market , are struggling to find the same kind of alternatives that St. Moritz has had in place for 50 years .",not,so,varied,6,7,8,"{'lemma': 'varied', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'varied'}",neg,"{'lemma': 'varied', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'varied'}",advmod,nyt_eng_200402,6-7-8,so_varied,immediateNeg
nyt_eng_20040204_0040_1:14-15-16,just_regional,"If Sen. John Edwards wanted to demonstrate that his Southern populism has national and not just regional appeal , the way Jimmy Carter and Bill Clinton did in their successful runs for the presidency , Michigan 's caucuses Saturday would provide a golden opportunity .",not,just,regional,"national and not just regional appeal ,",nyt_eng_20040204_0040_1,,"If Sen. John Edwards wanted to demonstrate that his Southern populism has national and not just regional appeal , the way Jimmy Carter and Bill Clinton did in their successful runs for the presidency , Michigan 's caucuses Saturday would provide a golden opportunity .","if Sen. John Edwards wanted to demonstrate that his Southern populism has national and not just regional appeal , the way Jimmy Carter and Bill Clinton did in their successful runs for the presidency , Michigan 's caucuses Saturday would provide a golden opportunity .","if Sen. John Edwards want to demonstrate that he Southern populism have national and not just regional appeal , the way Jimmy Carter and Bill Clinton do in they successful run for the presidency , Michigan 's caucus Saturday would provide a golden opportunity .","Edwards pitched his campaign squarely at the have-nots in South Carolina , where he won a convincing victory on Tuesday , and exit polls indicated that he ran strongly among those for whom jobs were a major issue , including African-Americans .",not,just,regional,14,15,16,"{'lemma': 'regional', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'appeal'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'conj', 'head': 'regional'}",conj,"{'lemma': 'regional', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'appeal'}","{'lemma': 'just', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'regional'}",advmod,nyt_eng_200402,14-15-16,just_regional,immediateNeg
nyt_eng_20040204_0023_13:18-20-21,entirely_persuasive,"As he struggled to be heard , the prime minister quipped ,  -LBQ-  I somehow feel I 'm not being entirely persuasive in certain quarters .  -RDQ-",not,entirely,persuasive,I 'm not being entirely persuasive in certain,nyt_eng_20040204_0023_13,Blair 's presentation in the House of Commons was interrupted by hecklers in the public gallery where shouts of  -LBQ-  Murderer !  -RDQ-  and  -LBQ-  Liar !  -RDQ-  prompted a suspension of the proceedings for about 15 minutes while the gallery was cleared .,"As he struggled to be heard , the prime minister quipped ,  -LBQ-  I somehow feel I 'm not being entirely persuasive in certain quarters .  -RDQ-","as he struggled to be heard , the prime minister quipped , `` I somehow feel I 'm not being entirely persuasive in certain quarters . ''","as he struggle to be hear , the prime minister quip , `` I somehow feel I 'm not be entirely persuasive in certain quarter . ''",By Patrick E. Tyler .,not,entirely,persuasive,18,20,21,"{'lemma': 'persuasive', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'feel'}","{'lemma': 'not', 'ix': 18, 'xpos': 'RB', 'deprel': 'neg', 'head': 'persuasive'}",neg,"{'lemma': 'persuasive', 'ix': 21, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'feel'}","{'lemma': 'entirely', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'persuasive'}",advmod,nyt_eng_200402,18-20-21,entirely_persuasive,immediateNeg
nyt_eng_20040204_0009_2:12-14-15,as_frustrating,"Of all the sources of tension between Israel and the Palestinians , few are as frustrating as the Jewish settlements in the Gaza Strip .",few,as,frustrating,"Palestinians , few are as frustrating as the",nyt_eng_20040204_0009_2,"The New York Times said in an editorial for Wednesday , Feb. 4  -COL-","Of all the sources of tension between Israel and the Palestinians , few are as frustrating as the Jewish settlements in the Gaza Strip .","of all the sources of tension between Israel and the Palestinians , few are as frustrating as the Jewish settlements in the Gaza Strip .","of all the source of tension between Israel and the Palestinians , few be as frustrating as the jewish settlement in the Gaza Strip .","Among a million impoverished Palestinians , many of them refugees from the 1948 Israeli-Arab war , 7,500 Israeli Jews live in 21 communities , dominating vast portions of the land and water on the parched , densely packed seaside strip .",few,as,frustrating,12,14,15,"{'lemma': 'frustrating', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'few', 'ix': 12, 'xpos': 'JJ', 'deprel': 'nsubj', 'head': 'frustrating'}",nsubj,"{'lemma': 'frustrating', 'ix': 15, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'frustrating'}",advmod,nyt_eng_200402,12-14-15,as_frustrating,immediateNeg
nyt_eng_20040204_0008_22:12-14-15,as_bad,"-LBQ-  It feels better than it did -LRB- Monday -RRB- and is n't nearly as bad as the first time ,  -RDQ-  said Brown , who missed seven weeks after twisting the ankle Nov. 29 .",n't,as,bad,and is n't nearly as bad as the,nyt_eng_20040204_0008_22,He did not skate Tuesday but remained optimistic of returning after the break .,"-LBQ-  It feels better than it did -LRB- Monday -RRB- and is n't nearly as bad as the first time ,  -RDQ-  said Brown , who missed seven weeks after twisting the ankle Nov. 29 .","`` It feels better than it did -LRB- Monday -RRB- and is n't nearly as bad as the first time , '' said Brown , who missed seven weeks after twisting the ankle Nov. 29 .","`` it feel better than it did -lrb- Monday -rrb- and be not nearly as bad as the first time , '' say Brown , who miss seven week after twist the ankle Nov. 29 .","-LBQ-  It does n't hurt to walk on it , but there are certain times when I rotate the ankle that I can really feel it .",n't,as,bad,12,14,15,"{'lemma': 'bad', 'ix': 15, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'feel'}","{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 15, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'feel'}","{'lemma': 'as', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_200402,12-14-15,as_bad,immediateNeg
nyt_eng_20040204_0001_27:1-2-3,that_bad,"-LBQ-  Not that bad ,  -RDQ-  he said , dragging himself with crutches .",Not,that,bad,"`` Not that bad , ''",nyt_eng_20040204_0001_27,"Rush , who sprained his right ankle Monday at Indiana , is out at least two games but is predicting a quick recovery .","-LBQ-  Not that bad ,  -RDQ-  he said , dragging himself with crutches .","`` Not that bad , '' he said , dragging himself with crutches .","`` not that bad , '' he say , drag himself with crutch .",-LBQ-  I think I 'll be out a couple more days .,Not,that,bad,1,2,3,"{'lemma': 'bad', 'ix': 3, 'xpos': 'JJ', 'deprel': 'advmod', 'head': 'say'}","{'lemma': 'not', 'ix': 1, 'xpos': 'RB', 'deprel': 'dep', 'head': 'bad'}",dep,"{'lemma': 'bad', 'ix': 3, 'xpos': 'JJ', 'deprel': 'advmod', 'head': 'say'}","{'lemma': 'that', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_200402,1-2-3,that_bad,immediateNeg
nyt_eng_20040204_0001_2:26-27-28,less_defiant,"Back at work Tuesday afternoon , on a gray , blustery day here , O'Neal was careful to avoid TV cameras with red lights on but no less defiant or chastened by his one-game suspension .",no,less,defiant,on but no less defiant or chastened,nyt_eng_20040204_0001_2,"Last time he spoke his mind , Shaquille O'Neal lost more than a quarter-million dollars and probably cost himself any chance of ever performing in a Super Bowl halftime show .","Back at work Tuesday afternoon , on a gray , blustery day here , O'Neal was careful to avoid TV cameras with red lights on but no less defiant or chastened by his one-game suspension .","back at work Tuesday afternoon , on a gray , blustery day here , O'Neal was careful to avoid TV cameras with red lights on but no less defiant or chastened by his one-game suspension .","back at work Tuesday afternoon , on a gray , blustery day here , O'Neal be careful to avoid tv camera with red light on but no less defiant or chasten by he one-game suspension .","While shooting free throws on a Gund Arena practice court , O'Neal spotted L.A. reporters and , in a playful , sarcastic reprise of his controversial Sunday interview , used the same profafiT -RCB- 34 ; 2 -COL- 462947097 ;",no,less,defiant,26,27,28,"{'lemma': 'defiant', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'on'}","{'lemma': 'no', 'ix': 26, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'defiant'}",advmod,"{'lemma': 'defiant', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'on'}","{'lemma': 'less', 'ix': 27, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'defiant'}",advmod,nyt_eng_200402,26-27-28,less_defiant,immediateNeg
