adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
lucky,163.257,26.344,11.269,160.745,39.912,62.153,14.731,87.693,8.246,52.593,23.0,33.076,17.493,40.755,34.205,59.296,15.166,2.449,56.062,12.728,5.0,15.588,16.462,12.207,1.732,11.045,20.347,4.796,22.517,57.14,12.207,1.732,13.964,17.833,5.477,6.0,6.557,7.746,27.911,3.162,12.649,8.0,32.031,6.083,1.414,1.0,2.646,5.0,2.646,3.742,1.0,2.828,2.0,4.472,15.395,2.646,8.718,1.732,14.036,17.117,1.732,5.385,9.798,7.616,1.414,3.0,3.606,11.958,14.248,2.236,10.488,8.66,5.745,2.0,3.0,2.828,18.708,1.0,3.0,1.0,1.0,1.732,1.0,1.0,6.325,1.414,16.248,7.874,8.0,2.0,2.449,1.0,8.246,6.0,1.0,7.348,3.464,2.828,4.472,3.742
slow,137.978,26.153,11.091,80.511,33.136,48.754,143.764,58.155,9.11,46.723,8.944,15.969,11.489,24.125,39.912,50.239,30.968,2.0,23.707,18.574,3.0,58.164,21.095,12.61,3.0,7.348,10.149,6.708,5.916,32.634,30.627,8.246,39.038,13.454,13.928,2.449,3.873,29.799,31.113,3.162,28.636,16.492,12.884,9.747,2.646,1.414,7.0,9.165,3.162,2.828,2.0,1.414,3.162,10.536,7.141,5.385,21.19,5.745,10.583,6.164,1.414,17.0,11.358,19.672,1.414,15.62,5.745,7.348,6.325,6.481,6.325,5.292,5.568,1.732,12.728,4.243,27.331,1.0,2.646,1.0,1.414,2.236,1.0,10.677,1.732,1.0,11.79,19.774,4.899,13.342,4.69,4.123,11.225,16.432,1.0,5.916,2.236,1.0,11.358,4.899
enjoyable,108.784,173.94,109.064,55.272,29.12,65.361,10.63,57.184,14.177,26.683,40.951,19.774,21.703,24.0,50.99,31.749,31.78,43.243,13.229,28.705,13.342,7.81,26.777,17.378,1.732,3.873,13.077,8.0,30.033,22.136,16.882,4.123,22.338,20.075,5.099,7.348,12.806,8.775,11.0,10.583,14.318,7.55,12.57,21.886,2.828,8.832,5.099,18.028,16.125,2.449,2.0,10.247,8.602,2.646,19.261,8.246,5.745,3.0,17.493,3.873,1.0,10.536,8.888,6.481,7.141,19.261,1.414,9.592,4.796,3.464,12.207,12.728,6.708,7.211,13.115,6.708,7.874,1.414,3.0,3.317,1.0,9.747,1.0,1.414,27.713,1.732,7.348,3.0,3.317,2.449,6.557,3.317,6.856,5.099,3.317,5.831,13.892,10.392,6.164,10.0
convenient,119.13,185.935,126.274,54.882,41.569,53.329,38.105,38.987,13.342,25.515,37.855,22.226,7.81,35.341,33.437,42.226,10.677,24.739,18.655,24.698,6.928,9.849,20.224,20.05,3.317,8.307,7.416,2.236,11.662,28.688,11.0,7.141,17.378,24.083,2.646,5.292,7.416,11.358,36.932,4.796,6.708,4.796,12.166,11.225,1.732,1.414,3.162,3.317,7.616,2.646,1.414,2.236,2.236,4.472,10.677,8.944,6.083,1.732,16.031,3.873,26.287,5.385,10.344,5.657,3.162,6.164,2.449,7.937,3.742,8.124,9.055,14.036,3.464,3.464,2.449,7.348,6.708,1.0,1.732,1.732,1.0,3.317,1.0,1.0,6.403,1.0,8.775,2.449,3.464,1.414,1.732,2.236,7.681,9.695,3.317,2.449,4.0,2.0,8.124,8.718
rich,140.67,43.023,25.749,94.879,54.927,75.419,63.435,48.187,17.321,26.173,27.749,31.702,11.0,56.356,30.183,49.396,22.338,13.304,15.652,14.283,3.162,22.716,36.892,21.954,2.0,15.33,20.567,5.0,22.583,49.99,17.776,15.166,15.33,27.659,7.348,4.796,6.325,14.248,52.469,3.0,6.856,34.554,9.849,19.261,3.464,3.464,20.809,10.863,5.568,3.162,3.606,12.689,3.162,6.403,10.1,5.916,5.292,2.449,15.427,7.141,4.123,8.307,9.055,10.488,2.236,20.761,5.0,6.164,5.385,14.0,7.483,8.185,16.763,2.449,7.746,11.619,6.325,1.0,4.359,1.0,2.236,3.464,6.325,2.236,9.592,1.414,21.886,19.824,9.747,2.0,3.606,2.646,17.176,6.403,5.831,10.909,5.385,1.732,11.269,6.0
awesome,40.299,80.517,78.358,100.399,27.313,61.49,28.32,96.509,22.672,129.012,21.84,20.494,8.246,31.448,24.718,16.125,33.63,4.796,69.993,28.862,25.942,3.317,18.628,10.247,2.0,5.0,25.807,6.403,47.403,26.796,10.817,5.568,16.492,16.583,4.0,42.214,62.394,5.0,53.675,6.633,4.69,18.601,22.804,23.302,1.0,5.831,11.705,7.211,8.888,3.873,1.732,3.0,2.0,4.69,14.318,2.646,5.099,3.0,17.407,8.062,1.0,14.663,3.606,6.856,1.0,13.748,2.646,36.497,7.616,2.0,13.711,6.245,5.745,3.162,9.592,4.583,6.0,1.0,6.782,1.0,2.0,10.817,2.0,1.0,3.606,1.414,7.937,3.162,4.0,1.414,1.414,3.317,4.359,5.831,3.606,24.495,9.487,6.403,5.385,2.236
careful,190.649,129.159,38.717,45.299,106.41,38.275,47.864,51.643,17.088,22.204,21.354,57.905,8.062,27.604,22.159,58.975,12.247,6.708,10.149,36.346,3.464,5.292,32.342,7.0,1.732,7.483,6.928,1.0,3.742,13.928,9.695,7.81,10.1,44.113,4.359,5.099,2.828,7.28,21.471,3.0,10.0,4.123,6.856,11.0,1.0,2.236,1.0,3.162,2.449,1.732,2.828,1.414,2.0,3.464,3.606,2.646,2.646,2.0,5.196,3.0,3.0,8.888,3.162,12.57,1.0,3.317,1.732,3.464,6.856,10.63,3.464,3.873,2.236,1.0,5.0,4.583,21.517,1.0,2.828,1.0,1.0,3.0,2.0,1.0,2.0,1.0,10.44,5.745,3.873,2.646,1.732,1.0,4.359,5.831,1.0,3.873,1.732,1.0,7.141,10.63
secure,66.31,199.005,93.167,34.176,58.292,63.19,15.133,21.84,8.718,25.69,69.109,26.777,6.083,16.763,19.95,26.401,17.55,57.376,5.196,19.647,43.646,28.249,9.849,13.601,2.236,18.248,11.18,4.69,21.794,14.107,18.083,9.695,6.403,6.403,1.732,20.591,30.067,4.123,16.371,17.292,9.274,13.892,4.796,9.798,1.414,30.903,2.828,6.481,19.105,4.583,3.0,3.606,6.083,13.565,9.644,13.266,1.0,2.449,12.923,6.325,7.55,8.062,9.055,6.928,2.0,3.742,4.123,5.292,5.831,5.0,4.796,4.796,10.0,2.0,8.544,12.083,4.583,1.0,2.828,1.0,2.828,6.708,7.211,2.646,2.646,1.414,8.544,3.464,1.414,3.606,6.481,12.288,4.899,5.196,6.481,3.317,6.0,1.732,3.464,18.493
stable,82.158,175.741,80.281,26.211,43.417,48.198,13.379,17.664,12.288,35.114,57.341,22.956,8.124,14.731,32.388,33.136,15.362,27.982,6.245,12.41,17.833,92.941,12.083,14.56,3.0,22.782,7.348,7.681,9.747,18.894,49.427,10.488,14.832,5.657,2.236,8.718,9.487,5.292,15.427,10.198,17.029,9.381,10.863,5.745,2.236,10.536,4.472,20.857,14.967,4.0,6.083,2.236,19.95,14.765,6.557,8.307,2.449,1.732,11.747,5.0,29.479,23.0,10.677,9.899,1.414,14.731,13.491,2.449,4.123,2.828,2.646,4.123,13.191,2.449,12.166,11.0,6.0,1.0,2.646,1.0,5.657,2.828,8.246,26.944,1.732,1.0,12.884,9.644,4.69,3.0,10.677,10.198,28.879,4.359,7.874,1.732,4.0,1.0,3.317,21.587
qualified,36.986,85.082,91.493,15.232,81.37,29.749,9.165,22.825,9.0,7.55,39.573,35.143,16.583,22.045,9.274,23.664,10.724,149.496,7.616,7.28,12.728,3.162,12.728,21.517,2.236,15.716,17.407,5.477,17.263,9.165,3.742,3.464,3.464,11.091,3.317,7.348,10.05,3.873,7.0,6.481,7.937,18.762,3.162,28.249,1.0,78.288,6.928,3.162,15.78,60.357,5.099,3.0,1.414,4.583,15.556,13.82,2.449,2.449,11.446,4.472,3.464,6.245,4.899,6.633,4.243,1.732,7.681,3.317,3.606,7.211,8.062,12.49,12.0,4.359,29.749,9.747,3.873,1.0,10.954,1.0,2.449,1.732,1.414,3.742,6.481,2.828,20.025,4.472,3.464,1.732,3.873,8.832,7.681,3.162,1.732,3.0,5.385,1.414,6.245,5.568
painful,111.763,99.02,90.255,67.483,44.508,65.894,71.575,43.105,10.909,30.017,82.456,26.907,29.933,17.776,42.872,61.294,24.92,10.1,21.633,22.561,3.464,5.196,41.653,16.462,1.0,6.708,8.185,32.481,14.353,37.189,9.381,15.875,23.601,33.151,15.46,8.367,3.606,42.344,10.863,3.464,19.799,12.61,13.928,16.673,1.732,1.0,20.761,7.141,2.449,2.0,6.782,20.857,3.162,5.0,13.82,7.616,40.125,3.742,14.213,7.55,15.427,5.477,6.708,16.155,1.414,6.083,1.732,5.831,4.359,6.164,6.403,8.246,4.899,5.745,6.245,4.583,8.718,1.0,6.928,1.0,1.414,7.681,1.0,4.472,6.164,1.0,11.045,5.916,4.0,6.164,2.449,22.782,3.162,18.682,3.606,8.66,6.633,2.449,22.023,2.449
normal,64.877,93.059,51.711,45.067,92.157,86.672,20.494,22.226,17.493,64.73,13.601,45.144,16.703,24.434,60.671,12.41,16.279,3.0,39.154,10.724,75.584,45.782,5.292,30.299,3.162,16.0,25.534,33.076,8.544,9.165,45.891,9.274,18.52,3.162,5.831,31.321,57.018,8.544,11.314,28.125,25.962,6.557,4.359,4.123,3.0,10.247,3.606,15.684,92.785,4.359,19.391,2.828,6.708,35.355,14.832,9.165,5.196,1.414,8.718,12.689,1.732,9.055,12.247,14.177,1.0,12.57,5.196,8.66,4.796,2.0,6.083,5.831,10.44,1.414,32.542,4.123,4.243,1.0,3.464,1.0,8.832,11.045,2.0,5.916,1.0,1.414,7.0,3.606,17.635,1.732,8.775,7.874,9.274,3.0,7.071,1.0,3.317,3.317,4.359,13.711
heavy,127.773,51.769,22.672,83.528,44.844,67.919,139.517,54.249,21.564,64.436,30.725,25.12,8.485,21.909,48.559,52.115,24.166,2.0,12.49,11.225,2.449,27.568,35.833,9.95,1.414,8.367,10.149,5.831,9.747,22.935,34.103,22.891,29.614,22.316,15.684,2.449,3.0,17.833,30.447,2.236,17.916,24.29,14.697,12.41,2.828,1.732,13.964,7.0,1.732,3.742,2.236,2.449,2.236,5.657,5.292,5.292,13.784,4.123,8.544,5.099,4.243,7.483,9.055,12.689,1.0,17.607,4.123,3.0,5.0,19.287,7.416,6.164,5.745,1.0,8.485,5.0,14.283,1.0,4.123,1.414,1.414,2.449,1.0,1.414,4.123,1.732,17.776,38.523,4.243,2.828,3.606,5.385,6.325,9.487,1.414,14.248,4.0,2.236,7.937,8.888
creative,106.579,165.765,122.748,47.739,31.686,57.472,22.978,54.772,22.494,30.43,29.445,17.464,9.327,17.664,25.534,34.871,10.344,55.191,11.136,16.432,7.81,4.359,21.587,12.57,3.0,3.162,15.199,2.646,31.048,33.481,9.849,17.916,15.62,15.556,5.0,6.403,8.485,10.44,26.777,4.359,11.402,5.657,9.695,14.036,1.0,5.916,6.325,5.477,3.0,2.449,2.0,11.18,2.0,3.162,5.831,4.583,6.403,3.0,15.232,2.449,4.583,5.196,4.583,5.292,1.0,8.485,2.449,5.657,9.274,11.874,6.856,7.28,5.477,2.236,5.0,4.583,10.909,1.0,4.123,1.732,1.732,5.385,2.0,2.449,9.798,1.414,16.462,8.944,4.243,1.0,1.0,1.414,11.533,8.124,3.873,9.592,11.705,10.954,5.292,3.317
smart,150.24,33.66,29.732,86.429,69.807,82.595,75.353,90.791,7.416,60.77,20.298,47.592,17.833,39.674,25.749,37.815,16.673,4.123,27.713,27.313,4.69,11.18,20.857,21.564,2.646,10.0,17.464,4.69,20.421,41.845,14.142,10.954,16.125,13.077,3.873,5.385,5.745,8.832,42.849,3.464,6.245,8.426,31.607,13.638,2.236,4.69,5.0,5.916,6.0,3.873,5.196,3.317,2.449,8.307,15.362,4.583,6.083,2.0,18.166,18.166,16.673,10.817,10.77,11.832,2.236,11.225,2.0,10.909,8.0,7.071,9.055,10.344,6.0,1.732,11.402,7.874,24.228,1.0,7.874,1.414,1.414,1.414,8.246,1.732,2.646,1.732,17.493,8.062,8.185,1.732,2.449,1.414,7.874,9.274,5.196,9.899,9.11,2.0,8.66,11.747
appealing,94.165,157.372,82.807,78.083,35.327,40.336,24.393,34.971,10.296,21.401,66.204,21.26,10.0,29.36,32.879,27.313,18.628,26.344,12.124,16.882,4.472,5.099,43.497,16.643,1.732,19.519,8.66,3.742,10.392,20.396,7.0,15.811,15.652,36.674,2.449,5.292,5.568,8.367,8.718,6.245,8.544,7.141,15.46,22.956,1.0,2.0,8.307,4.899,3.742,2.0,1.732,10.488,4.359,3.873,7.071,9.434,3.742,1.0,11.662,4.243,13.784,9.055,5.657,4.796,2.236,8.888,7.681,7.746,3.873,6.782,10.0,14.248,4.69,15.427,5.916,5.831,4.796,1.0,6.083,2.236,1.414,5.831,2.449,2.0,13.153,1.414,9.327,5.657,9.381,1.0,1.732,11.576,4.69,10.198,3.317,4.359,8.832,1.414,7.681,4.69
suitable,61.033,122.793,153.454,18.788,132.344,28.16,5.477,27.803,12.49,6.083,27.055,41.352,15.875,66.37,24.536,16.553,15.78,29.597,12.0,14.318,12.247,4.0,46.433,43.313,3.162,9.592,16.703,4.359,8.426,5.0,3.606,3.464,6.928,38.131,2.236,8.888,9.849,8.062,3.873,14.142,4.0,6.245,6.164,22.428,1.414,7.746,15.133,9.539,35.889,10.149,1.732,1.414,3.317,3.0,10.863,23.749,2.449,2.828,9.274,6.928,3.742,14.177,5.292,11.091,4.243,3.464,7.071,3.742,4.123,2.0,9.327,7.937,5.196,3.606,9.274,7.416,2.0,1.0,4.123,3.0,1.0,3.317,5.385,1.0,3.0,2.236,6.481,2.449,4.0,1.732,3.0,4.243,4.472,1.732,3.606,1.0,3.0,1.0,4.69,4.583
fast,143.042,32.481,24.062,89.219,45.902,59.389,86.971,73.41,15.811,50.666,13.266,39.9,7.681,27.258,36.332,66.671,20.1,4.359,18.601,22.338,3.162,36.18,22.847,17.464,1.732,17.55,12.369,3.873,9.95,50.685,24.187,14.933,15.684,12.728,4.359,3.162,3.606,9.22,68.286,2.236,5.745,16.673,28.107,13.856,3.317,1.414,4.359,7.55,2.646,4.796,7.483,1.0,1.732,4.0,8.367,6.782,7.141,4.583,18.52,5.657,1.0,10.724,10.296,13.784,3.606,22.978,4.123,6.708,6.557,9.592,7.874,8.888,4.583,2.236,4.583,5.196,21.048,1.0,3.162,1.0,1.414,2.236,1.0,1.414,3.317,1.414,22.405,16.31,13.964,5.292,2.449,1.732,18.0,8.307,1.0,9.327,5.657,1.732,4.0,18.601
cute,103.928,29.547,10.77,148.317,34.986,59.548,77.479,96.473,9.381,52.811,18.0,22.428,13.601,16.432,27.532,26.173,23.833,3.606,22.113,11.958,5.657,5.831,14.071,16.155,2.0,3.742,19.545,11.091,5.657,28.965,8.062,1.0,22.293,13.379,4.69,7.483,21.517,6.708,104.0,2.236,8.367,6.928,19.723,12.166,1.732,1.414,3.317,5.477,8.544,2.828,2.646,1.414,1.732,5.657,9.747,10.1,6.325,1.0,14.457,2.449,2.828,3.873,6.633,4.69,1.732,8.544,1.414,7.141,5.196,12.806,10.583,7.81,6.481,1.0,4.472,3.742,15.33,1.0,2.0,1.0,1.0,4.899,1.0,1.0,2.0,1.732,9.0,4.0,5.831,1.732,1.0,1.414,3.464,9.274,1.0,15.1,4.472,1.414,5.477,4.472
modern,87.086,183.537,142.972,28.425,19.596,30.15,27.964,19.875,18.276,14.595,15.297,8.485,12.207,14.832,23.896,19.849,11.314,17.521,8.062,7.28,19.545,33.015,12.124,9.644,6.633,9.22,11.916,9.22,28.896,14.731,20.616,11.358,14.318,6.164,9.747,8.426,16.583,5.099,17.176,14.457,9.327,4.243,3.317,7.81,1.414,18.788,1.414,10.247,9.434,4.899,4.69,3.464,6.164,7.28,4.243,4.243,3.317,2.0,12.49,3.464,1.414,3.606,3.464,3.464,1.414,20.518,2.0,7.28,5.916,5.568,6.708,4.583,9.695,2.0,8.888,8.66,3.464,1.732,5.916,1.0,2.0,10.536,1.732,1.0,2.236,3.317,5.745,4.123,4.243,1.0,1.414,2.0,9.95,5.477,1.732,3.464,5.831,8.602,5.0,9.747
weak,114.407,19.647,11.958,89.124,38.393,72.588,131.446,34.147,5.745,54.544,9.165,17.804,10.344,25.671,34.627,45.64,47.927,2.0,17.521,11.314,7.0,66.693,28.983,16.155,2.646,11.358,15.46,4.899,9.381,25.199,33.749,16.971,39.179,19.053,13.038,4.359,7.483,18.815,10.44,3.606,22.583,43.726,11.269,11.0,1.732,1.0,10.05,10.149,2.0,1.732,2.0,1.414,4.69,10.488,8.485,6.325,8.718,4.583,7.681,6.481,19.131,22.539,8.832,12.288,1.0,23.367,10.954,7.937,3.873,7.0,5.385,4.69,6.245,1.414,13.229,5.657,8.944,1.0,6.557,1.0,1.0,5.477,1.0,18.028,1.414,2.236,15.0,18.762,3.162,2.0,6.481,27.258,10.724,12.923,5.657,6.782,3.162,1.0,12.884,2.828
disappointed,138.384,45.738,26.721,67.201,84.089,32.542,36.263,66.528,14.629,41.292,11.269,55.552,9.849,34.322,37.59,70.456,25.846,19.9,33.705,24.637,14.457,3.317,20.322,13.454,3.317,8.544,26.401,15.199,15.843,23.917,10.536,10.149,25.768,16.763,37.094,6.928,17.972,18.682,13.191,7.28,34.351,8.367,11.269,13.711,1.732,3.317,2.449,10.863,1.414,3.162,1.0,62.769,9.11,5.0,14.595,3.873,7.874,3.162,13.191,12.57,2.0,8.66,24.556,10.583,7.0,4.359,2.236,6.856,6.856,10.392,14.491,15.362,3.742,8.367,2.828,3.742,13.038,1.0,20.518,1.414,1.0,16.062,1.0,1.732,21.378,3.162,4.899,1.732,1.414,2.646,2.236,1.0,2.828,26.87,1.0,13.892,12.689,1.732,7.937,1.732
essential,73.824,70.64,122.793,64.73,85.662,72.215,10.488,37.789,25.515,19.545,24.556,34.914,20.976,85.446,26.019,33.076,27.928,22.226,15.556,25.962,13.528,2.449,19.672,27.313,5.292,25.1,26.476,22.159,23.558,14.629,10.198,19.416,12.166,18.439,2.0,103.523,11.533,21.749,5.477,7.071,5.916,6.0,7.416,24.96,1.0,3.162,4.359,2.449,2.0,4.583,9.381,3.742,2.449,6.708,21.494,13.115,9.644,5.477,17.889,9.798,5.657,6.557,4.359,11.916,1.414,3.0,3.0,11.045,7.0,2.0,12.61,11.747,8.124,4.69,3.606,6.928,4.472,1.0,10.198,1.0,7.141,13.565,2.449,1.0,4.472,1.732,9.849,1.0,3.464,2.0,3.162,1.414,3.464,4.123,3.317,4.243,5.385,4.0,9.381,2.646
involved,92.103,166.066,32.342,57.201,49.487,37.363,51.74,32.311,40.902,20.421,35.972,25.259,11.79,51.769,24.145,17.521,28.671,23.281,6.083,17.916,13.892,4.472,10.149,13.153,2.449,18.574,33.196,2.236,9.487,10.909,12.923,19.131,9.899,5.385,4.583,5.099,16.0,8.246,10.05,4.0,14.0,9.539,3.606,10.536,1.414,17.493,7.0,7.141,1.414,2.236,1.0,75.809,3.464,2.828,14.457,31.161,4.472,3.606,14.177,6.325,19.287,4.359,5.568,10.724,2.0,3.873,28.089,2.0,3.0,16.401,7.483,5.0,7.81,5.568,3.606,4.472,3.606,1.0,5.292,1.0,1.0,2.646,1.0,5.196,4.359,2.236,2.646,2.828,2.449,3.742,5.196,10.344,2.236,4.796,9.539,15.264,5.477,2.0,3.162,1.732
memorable,59.372,106.391,211.374,49.91,22.804,54.046,12.45,28.355,8.718,19.261,26.077,17.321,9.327,20.075,22.891,18.601,11.045,20.688,7.616,17.464,6.083,2.236,48.59,11.619,1.414,3.464,10.583,2.236,64.854,16.523,7.681,2.449,9.327,30.594,4.243,7.616,7.071,7.141,8.0,7.0,7.55,6.403,14.866,18.055,3.606,2.0,4.583,6.782,4.796,2.449,2.0,7.348,3.0,2.0,5.196,2.449,3.606,2.236,11.533,1.732,1.0,3.162,2.828,4.796,9.644,5.477,1.0,4.472,8.246,6.782,12.083,14.387,2.449,8.124,6.928,4.583,5.0,1.0,2.236,2.236,1.0,8.544,1.0,1.0,7.874,1.0,8.185,3.317,1.732,1.732,1.0,1.414,6.481,9.274,1.414,4.0,7.211,2.0,2.646,2.0
unlikely,123.673,54.286,97.55,34.191,36.986,47.127,12.728,17.176,4.796,36.235,8.888,7.55,10.149,43.989,32.14,76.948,24.9,159.759,10.247,12.247,9.22,14.387,11.402,9.22,3.317,24.0,8.185,5.568,5.385,24.228,18.574,43.555,31.016,11.402,6.245,4.0,7.348,8.718,5.831,11.619,27.821,6.557,8.832,21.048,1.0,1.732,2.449,4.796,2.0,2.0,1.0,7.483,3.0,22.45,6.245,2.449,7.81,2.236,7.746,23.367,7.55,6.782,1.414,5.916,1.414,1.0,6.481,6.0,2.646,1.0,3.317,8.66,4.583,1.0,10.488,2.236,2.449,1.0,4.243,1.0,2.0,6.481,1.0,1.0,8.246,1.0,8.246,1.414,3.464,1.0,4.472,2.0,4.359,6.164,1.0,5.292,1.732,1.0,27.839,4.899
cheap,106.757,29.833,19.391,79.36,99.227,67.015,61.644,66.023,16.062,57.21,13.0,77.872,11.916,27.767,38.872,38.562,25.71,3.0,18.601,16.186,4.123,89.532,18.358,15.937,3.162,11.269,9.747,5.657,9.165,33.926,40.187,10.05,26.325,10.536,6.481,4.899,5.196,12.288,49.447,3.464,10.77,11.533,18.841,7.874,3.606,1.414,7.348,23.896,2.236,4.796,3.162,1.414,2.449,7.348,9.487,12.083,5.0,3.606,13.565,6.856,2.449,12.166,15.875,13.928,2.646,16.248,6.083,5.745,4.796,7.0,6.633,7.0,5.196,1.414,4.69,4.899,16.613,1.0,3.162,1.414,1.0,4.123,1.0,1.0,2.828,1.414,10.0,7.616,5.385,2.236,3.317,1.414,12.845,7.211,1.0,7.416,4.69,1.414,6.083,17.176
fair,78.759,70.271,29.933,34.886,155.416,48.59,14.866,44.272,8.718,52.144,22.045,88.899,21.656,34.612,31.048,19.494,14.731,2.0,20.125,35.482,31.559,15.811,13.077,98.245,2.236,9.849,15.588,6.481,20.616,10.05,4.359,3.162,8.832,6.245,3.606,18.921,25.652,5.0,7.416,37.934,9.381,4.243,6.481,11.832,4.583,6.633,5.568,15.652,25.69,5.916,2.236,2.236,8.062,6.245,10.817,9.644,5.745,1.0,15.264,36.592,3.742,21.0,13.416,7.348,2.828,7.141,2.236,4.899,8.544,4.472,8.944,16.34,5.831,1.414,8.185,7.211,6.633,1.0,5.292,1.0,1.0,4.583,1.732,1.0,1.414,2.449,5.568,4.583,9.539,5.292,1.414,2.0,6.403,5.0,7.937,1.732,6.856,2.236,6.403,16.432
alone,13.892,18.385,8.0,24.166,240.645,5.831,4.583,22.023,15.033,4.899,14.177,89.939,3.162,8.307,16.155,3.162,16.371,1.0,7.681,20.174,35.256,5.292,2.449,5.385,1.732,14.866,55.426,13.601,23.937,5.099,3.317,5.477,2.0,1.732,1.414,9.899,21.471,14.422,1.0,17.292,3.606,3.0,2.0,2.828,1.414,3.162,1.732,9.274,3.742,2.449,8.367,3.0,7.071,4.472,9.747,3.317,2.449,1.414,5.745,5.745,1.732,4.243,51.088,9.274,1.0,1.732,3.464,3.162,10.583,1.0,3.606,2.449,1.732,1.414,2.828,2.0,1.414,1.0,3.162,1.0,11.874,17.748,1.0,1.0,1.414,1.0,1.0,1.732,2.828,2.0,1.732,7.81,2.0,6.782,1.414,1.414,2.449,1.0,1.414,1.414
clean,147.885,45.651,19.494,66.363,47.053,83.905,38.354,47.434,14.56,41.304,19.261,29.172,11.045,22.716,26.173,37.789,22.45,6.164,18.921,42.556,46.723,45.033,13.0,18.788,2.646,22.428,27.586,16.031,21.541,21.024,30.381,7.28,13.077,9.95,2.828,24.759,26.777,6.0,48.311,16.583,11.958,15.556,9.11,7.937,3.317,13.0,3.0,21.166,39.37,6.403,10.44,5.657,6.928,7.348,11.045,6.633,4.243,1.414,11.958,4.123,2.236,16.248,10.536,10.63,7.28,15.875,4.69,12.53,10.817,7.348,6.782,5.099,14.283,3.873,20.494,6.164,11.0,1.0,3.162,1.732,5.0,5.657,15.652,2.236,1.0,2.236,25.981,8.062,4.69,3.742,8.485,7.211,17.407,3.606,2.0,4.359,5.099,3.873,4.123,20.64
deep,135.041,40.878,19.545,111.274,40.137,91.777,104.465,59.228,14.697,50.725,21.119,27.0,14.353,18.574,31.89,32.404,27.911,2.646,14.248,11.576,3.0,21.633,30.265,12.247,8.246,18.055,11.489,4.899,17.263,30.116,31.113,12.124,18.493,20.616,4.899,2.828,3.742,13.077,18.708,2.828,9.539,32.818,17.861,15.33,2.0,3.0,10.817,6.481,4.796,8.544,5.099,3.0,1.414,8.367,7.483,4.472,10.724,3.464,12.124,6.708,1.732,5.657,6.633,9.22,3.317,27.839,10.198,6.0,5.099,8.426,4.472,5.292,9.381,2.828,4.69,10.863,17.55,1.0,4.359,1.0,1.0,2.0,1.0,2.236,4.0,1.414,13.748,17.436,8.185,6.083,3.317,2.0,12.369,13.82,1.0,11.0,5.831,2.0,9.695,8.602
tired,94.09,60.819,20.347,122.601,45.815,41.243,120.412,71.113,10.392,49.487,31.193,27.821,14.071,26.907,30.594,33.437,28.036,2.449,63.467,28.231,10.392,2.828,11.225,10.1,2.0,14.629,31.016,7.616,8.718,14.526,9.899,19.131,25.08,10.63,14.0,6.708,7.81,15.906,21.932,2.828,17.407,35.763,13.115,8.66,1.414,3.606,3.742,7.28,2.236,6.083,2.828,6.633,2.646,6.708,9.644,7.071,7.55,2.0,17.321,23.854,1.414,8.124,27.24,9.644,11.576,2.449,4.0,23.558,8.602,19.053,11.225,7.681,5.745,2.828,6.325,10.0,16.492,1.0,13.964,1.0,1.0,5.477,1.0,16.155,1.414,1.414,5.477,12.369,6.557,6.481,2.828,22.023,2.449,9.592,1.0,7.483,4.472,1.732,6.633,2.449
dead,25.923,51.137,12.49,33.287,117.295,49.447,14.56,46.206,33.571,24.617,15.133,69.613,24.698,27.821,30.643,5.657,33.242,1.414,26.401,12.083,37.041,5.477,3.742,17.205,3.606,69.735,55.651,43.932,27.313,2.0,6.325,3.0,9.592,3.0,4.359,16.371,20.785,10.909,5.657,13.964,6.782,89.101,2.828,8.544,3.606,9.798,6.325,24.576,4.69,7.141,38.328,2.0,9.747,19.57,32.062,10.0,6.856,1.414,25.199,32.619,14.491,4.583,21.048,12.923,2.0,2.646,10.0,9.055,7.937,1.732,17.776,15.78,18.628,5.099,11.747,21.166,4.472,1.0,12.53,1.0,16.248,7.874,1.414,5.657,1.0,4.796,1.414,2.0,14.318,54.406,7.0,9.055,1.732,1.414,6.782,4.796,3.606,1.732,3.742,1.0
