adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
fast,20460,1054,578,7959,2106,3526,7563,5388,249,2566,175,1591,58,742,1319,4444,403,18,345,498,9,1308,521,304,2,307,152,14,98,2568,584,222,245,161,18,9,12,84,4662,4,32,277,789,191,10,1,18,56,6,22,55,0,2,15,69,45,50,20,342,31,0,114,105,189,12,527,16,44,42,91,61,78,20,4,20,26,442,0,9,0,1,4,0,1,10,1,501,265,194,27,5,2,323,68,0,86,31,2,15,345
cute,10800,872,115,21997,1223,3545,6002,9306,87,2788,323,502,184,269,757,684,567,12,488,142,31,33,197,260,3,13,381,122,31,838,64,0,496,178,21,55,462,44,10815,4,69,47,388,147,2,1,10,29,72,7,6,1,2,31,94,101,39,0,208,5,7,14,43,21,2,72,1,50,26,163,111,60,41,0,19,13,234,0,3,0,0,23,0,0,3,2,80,15,33,2,0,1,11,85,0,227,19,1,29,19
modern,7583,33685,20440,807,383,908,781,394,333,212,233,71,148,219,570,393,127,306,64,52,381,1089,146,92,43,84,141,84,834,216,424,128,204,37,94,70,274,25,294,208,86,17,10,60,1,352,1,104,88,23,21,11,37,52,17,17,10,3,155,11,1,12,11,11,1,420,3,52,34,30,44,20,93,3,78,74,11,2,34,0,3,110,2,0,4,10,32,16,17,0,1,3,98,29,2,11,33,73,24,94
weak,13088,385,142,7942,1473,5268,17277,1165,32,2974,83,316,106,658,1198,2082,2296,3,306,127,48,4447,839,260,6,128,238,23,87,634,1138,287,1534,362,169,18,55,353,108,12,509,1911,126,120,2,0,100,102,3,2,3,1,21,109,71,39,75,20,58,41,365,507,77,150,0,545,119,62,14,48,28,21,38,1,174,31,79,0,42,0,0,29,0,324,1,4,224,351,9,3,41,742,114,166,31,45,9,0,165,7
disappointed,19149,2091,713,4515,7070,1058,1314,4425,213,1704,126,3085,96,1177,1412,4963,667,395,1135,606,208,10,412,180,10,72,696,230,250,571,110,102,663,280,1375,47,322,348,173,52,1179,69,126,187,2,10,5,117,1,9,0,3939,82,24,212,14,61,9,173,157,3,74,602,111,48,18,4,46,46,107,209,235,13,69,7,13,169,0,420,1,0,257,0,2,456,9,23,2,1,6,4,0,7,721,0,192,160,2,62,2
essential,5449,4989,15077,4189,7337,5214,109,1427,650,381,602,1218,439,7300,676,1093,779,493,241,673,182,5,386,745,27,629,700,490,554,213,103,376,147,339,3,10716,132,472,29,49,34,35,54,622,0,9,18,5,3,20,87,13,5,44,461,171,92,29,319,95,31,42,18,141,1,8,8,121,48,3,158,137,65,21,12,47,19,0,103,0,50,183,5,0,19,2,96,0,11,3,9,1,11,16,10,17,28,15,87,6
involved,8482,27577,1045,3271,2448,1395,2676,1043,1672,416,1293,637,138,2679,582,306,821,541,36,320,192,19,102,172,5,344,1101,4,89,118,166,365,97,28,20,25,255,67,100,15,195,90,12,110,1,305,48,50,1,4,0,5746,11,7,208,970,19,12,200,39,371,18,30,114,3,14,788,3,8,268,55,24,60,30,12,19,12,0,27,0,0,6,0,26,18,4,6,7,5,13,26,106,4,22,90,232,29,3,9,2
memorable,3524,11318,44678,2490,519,2920,154,803,75,370,679,299,86,402,523,345,121,427,57,304,36,4,2360,134,1,11,111,4,4205,272,58,5,86,935,17,57,49,50,63,48,56,40,220,325,12,3,20,45,22,5,3,53,8,3,26,5,12,4,132,2,0,9,7,22,92,29,0,19,67,45,145,206,5,65,47,20,24,0,4,4,0,72,0,0,61,0,66,10,2,2,0,1,41,85,1,15,51,3,6,3
unlikely,15294,2946,9515,1168,1367,2220,161,294,22,1312,78,56,102,1934,1032,5920,619,25522,104,149,84,206,129,84,10,575,66,30,28,586,344,1896,961,129,38,15,53,75,33,134,773,42,77,442,0,2,5,22,3,3,0,55,8,503,38,5,60,4,59,545,56,45,1,34,1,0,41,35,6,0,10,74,20,0,109,4,5,0,17,0,3,41,0,0,67,0,67,1,11,0,19,3,18,37,0,27,2,0,774,23
cheap,11396,889,375,6297,9845,4490,3799,4358,257,3272,168,6063,141,770,1510,1486,660,8,345,261,16,8015,336,253,9,126,94,31,83,1150,1614,100,692,110,41,23,26,150,2444,11,115,132,354,61,12,1,53,570,4,22,9,1,5,53,89,145,24,12,183,46,5,147,251,193,6,263,36,32,22,48,43,48,26,1,21,23,275,0,9,1,0,16,0,0,7,1,99,57,28,4,10,1,164,51,0,54,21,1,36,294
fair,6202,4937,895,1216,24153,2360,220,1959,75,2718,485,7902,468,1197,963,379,216,3,404,1258,995,249,170,9651,4,96,242,41,424,100,18,9,77,38,12,357,657,24,54,1438,87,17,41,139,20,43,30,244,659,34,4,4,64,38,116,92,32,0,232,1338,13,440,179,53,7,50,4,23,72,19,79,266,33,1,66,51,43,0,27,0,0,20,2,0,1,5,30,20,90,27,1,3,40,24,62,2,46,4,40,269
alone,192,337,63,583,57909,33,20,484,225,23,200,8088,9,68,260,9,267,0,58,406,1242,27,5,28,2,220,3071,184,572,25,10,29,3,2,1,97,460,207,0,298,12,8,3,7,1,9,2,85,13,5,69,8,49,19,94,10,5,1,32,32,2,17,2609,85,0,2,11,9,111,0,12,5,2,1,7,3,1,0,9,0,140,314,0,0,1,0,0,2,7,3,2,60,3,45,1,1,5,0,1,1
clean,21869,2083,379,4403,2213,7039,1470,2249,211,1705,370,850,121,515,684,1427,503,37,357,1810,2182,2027,168,352,6,502,760,256,463,441,922,52,170,98,7,612,716,35,2333,274,142,241,82,62,10,168,8,447,1549,40,108,31,47,53,121,43,17,1,142,16,4,263,110,112,52,251,21,156,116,53,45,25,203,14,419,37,120,0,9,2,24,31,244,4,0,4,674,64,21,13,71,51,302,12,3,18,25,14,16,425
deep,18235,1670,381,12381,1610,8422,10912,3507,215,2572,445,728,205,344,1016,1049,778,6,202,133,8,467,915,149,67,325,131,23,297,906,967,146,341,424,23,7,13,170,349,7,90,1076,318,234,3,8,116,41,22,72,25,8,1,69,55,19,114,11,146,44,2,31,43,84,10,774,103,35,25,70,19,27,87,7,21,117,307,0,18,0,0,3,0,4,15,1,188,303,66,36,10,3,152,190,0,120,33,3,93,73
tired,8852,3698,413,15030,2098,1700,14498,5056,107,2448,972,773,197,723,935,1117,785,5,4027,796,107,7,125,101,3,213,961,57,75,210,97,365,628,112,195,44,60,252,480,7,302,1278,171,74,1,12,13,52,4,36,7,43,6,44,92,49,56,3,299,568,1,65,741,92,133,5,15,554,73,362,125,58,32,7,39,99,271,0,194,0,0,29,0,260,1,1,29,152,42,41,7,484,5,91,0,55,19,2,43,5
dead,671,2614,155,1107,13757,2444,211,2134,1126,605,228,4845,609,773,938,31,1104,1,696,145,1371,29,13,295,12,4862,3096,1929,745,3,39,8,91,8,18,267,431,118,31,194,45,7938,7,72,12,95,39,603,21,50,1468,3,94,382,1027,99,46,1,634,1063,209,20,442,166,3,6,99,81,62,2,315,248,346,25,137,447,19,0,156,0,263,61,1,31,0,22,1,3,204,2959,48,81,2,1,45,22,12,2,13,0
optimistic,8454,15871,5607,1540,3035,1556,4602,571,49,1095,3405,616,159,929,929,738,1786,536,80,595,50,413,366,36,3,113,134,32,53,274,464,554,382,116,162,23,57,34,76,75,468,59,209,172,2,15,10,109,3,2,2,51,106,23,75,32,12,4,112,57,5,533,18,76,1,164,8,6,164,5139,60,90,34,4,34,30,80,0,34,0,0,14,3,2,89,2,13,66,0,0,15,1,71,140,5,7,56,8,48,320
flexible,10334,37306,4127,1541,1195,2976,427,761,96,917,2009,321,59,967,1011,2570,278,3372,60,223,541,272,146,88,3,28,44,4,240,754,377,195,171,43,191,26,309,67,737,106,438,61,121,74,0,517,13,13,47,7,3,5,13,6,27,33,11,16,286,9,19,56,7,75,12,104,10,6,22,73,9,14,9,1,13,221,20,0,3,2,0,11,0,50,50,6,94,71,5,13,1,25,173,15,11,9,13,2,14,70
dependent,2112,6482,694,3184,5918,899,2588,478,831,69,4815,922,60,1266,198,334,1057,4952,164,404,3157,16,204,263,2,568,973,17,72,59,34,2164,43,110,14,252,2829,583,13,3491,237,117,11,115,4,502,6,325,1,5,6,248,3141,29,98,671,57,83,68,60,39,83,49,232,6,14,157,50,40,926,22,40,102,16,26,17,1,0,56,1,25,709,9,20,216,196,10,45,2,102,44,385,9,18,24,47,5,69,17,2
dark,17527,1963,327,6126,1026,4786,10183,3259,285,2401,528,402,201,318,2109,968,2347,4,319,353,1646,293,576,132,6,329,601,565,414,517,596,303,1215,197,427,49,435,681,493,147,482,734,48,222,0,141,57,439,72,20,285,115,51,77,68,84,407,3,102,17,9,155,66,262,0,309,21,33,34,164,63,53,150,12,609,103,145,0,7,0,9,76,0,2,3,6,87,213,82,50,72,8,51,78,0,153,43,14,115,35
quiet,17879,2863,484,6531,752,3074,2902,1867,131,4317,90,308,79,367,464,1174,641,0,394,413,471,7408,219,101,4,253,702,63,70,269,2417,46,1504,112,22,205,185,300,578,63,334,54,52,80,16,6,6,1358,270,6,8,16,727,205,79,38,108,2,143,13,17,535,288,814,2,718,20,26,34,28,21,10,223,10,732,66,669,0,1,0,13,53,1,5,1,1,228,1044,32,27,113,5,351,24,4,4,11,1,28,272
traditional,6051,52081,7564,473,913,632,421,189,118,564,2021,198,74,221,422,146,141,192,70,28,103,204,38,103,3,266,59,95,146,24,969,9,303,14,13,24,68,51,58,68,212,26,10,41,0,35,0,193,23,14,8,257,132,62,17,25,8,0,102,3,3,21,5,20,0,60,4,25,13,39,9,10,82,0,163,20,7,0,3,0,0,23,0,0,4,11,7,7,8,12,19,1,13,9,9,5,16,74,14,19
realistic,7142,34184,6079,2237,5690,2638,767,435,68,718,629,1636,183,768,716,690,169,957,201,294,364,168,168,408,0,38,93,66,227,917,481,180,135,56,24,101,237,21,300,317,285,11,74,58,7,78,19,58,118,3,8,26,21,45,104,211,13,1,192,64,155,32,118,13,2,233,4,24,26,55,41,51,29,6,87,54,5,1,5,1,5,79,16,0,9,4,61,41,7,3,2,64,154,70,14,13,18,18,30,82
profitable,6324,21440,18807,1005,2080,1864,188,305,73,93,3429,812,189,276,760,1381,591,6066,34,147,12,32,230,258,1,215,62,10,127,315,60,184,70,127,63,8,8,75,73,8,37,383,84,69,0,28,785,21,16,3,16,0,27,17,127,504,23,39,125,17,70,56,68,41,4,23,103,7,15,16,17,42,69,83,54,346,29,0,22,4,0,0,0,0,1025,3,81,28,7,6,28,0,25,33,6,13,18,3,22,67
limited,36218,12322,609,2087,2715,351,1536,653,130,1833,154,35,56,160,2415,4659,429,216,84,63,10,1284,18,283,20,82,24,1,72,210,1060,204,773,14,44,7,3,105,100,8,1654,371,11,54,0,3,33,49,5,3,3,6,8,56,7,548,49,18,41,26,1,49,3,58,0,52,70,4,0,9,7,19,25,0,17,16,10,0,30,0,3,2,1,17,4,0,19,7,10,0,10,56,25,17,4,59,0,3,91,32
quick,18300,1470,174,10082,1509,3107,7568,3485,39,3552,251,1071,48,2826,565,1656,290,9,233,1987,3,2942,238,236,1,131,213,6,51,841,1901,41,548,159,3,7,4,625,2447,6,67,49,274,295,4,1,14,29,5,18,8,0,4,47,83,19,73,6,269,24,2,167,107,549,8,629,1,17,60,90,40,66,14,2,22,18,943,0,6,1,3,2,0,34,3,0,285,182,163,4,4,3,280,31,0,49,37,0,44,252
wonderful,2519,4163,15566,11301,559,3889,639,5945,306,813,262,201,69,1504,1318,257,396,27,4049,1047,217,6,366,108,1,15,1003,12,4051,395,50,19,651,435,3,4978,175,105,133,39,11,162,455,535,1,14,76,83,387,5,4,21,11,41,140,2,87,4,315,16,1,70,2,53,5,105,3,1177,103,3,58,95,48,4,175,19,56,0,9,0,0,194,1,0,8,0,111,12,17,3,5,5,36,32,0,53,98,20,90,2
comprehensive,3677,23853,34587,670,1401,1845,113,320,27,901,844,264,22,79,426,412,21,148,31,32,119,133,60,204,1,8,9,28,843,196,939,85,167,14,2,50,81,7,28,56,50,101,10,61,2,1177,9,7,6,10,57,1,5,15,7,7,2,3,74,1,2,13,7,13,3,71,3,4,170,14,9,20,23,1,41,53,6,0,6,1,6,14,0,0,24,1,46,54,7,3,1,1,116,6,4,9,31,0,24,130
guilty,917,938,425,1866,50838,3536,608,732,45,128,1103,718,218,1288,110,197,357,4,90,134,97,0,174,355,2,108,2028,179,208,210,7,34,72,132,266,73,188,569,68,24,214,175,0,694,3,16,51,22,0,5,6,48,9,21,442,38,212,0,171,405,2,13,98,41,3,3,8,44,46,15,299,342,25,20,13,14,12,1,242,0,3,21,1,0,11,29,6,2,4,1,7,0,1,229,3,19,21,1,13,0
correct,706,2937,1289,350,7722,682,66,294,117,57,122,1114,228,1001,1586,49,346,6,86,978,809,25,27,490,10,122,831,89,45,10,52,2,23,30,11,4092,438,201,8,1338,122,27,125,138,4,144,23,310,480,10,69,5,322,27,528,136,38,7,289,1147,21927,305,92,268,28,13,13,37,34,2,123,596,20,23,68,13,8,0,150,1,1,28,267,3,5,268,8,0,30,1,4,109,9,7,123,2,6,4,55,65
honest,7508,9753,5197,1927,1565,3429,1083,2143,57,594,350,536,119,402,3054,414,80,14,429,1093,6670,112,80,221,3,13,193,29,734,294,153,10,50,34,10,443,2720,23,123,685,51,7,129,95,6,276,1,75,4134,2,4,201,12,54,91,8,20,1,156,15,16,103,44,55,3,148,1,65,29,43,14,36,21,6,75,36,472,0,12,0,0,108,1,2,3,1,47,91,34,4,3,2,108,29,1,6,97,20,36,70
acceptable,842,8345,1333,213,19409,943,33,271,55,90,679,1914,226,1022,843,32,602,130,204,241,872,48,22,1152,0,308,243,87,55,10,90,125,18,10,7,125,863,52,5,293,148,24,25,204,2,140,34,49,6749,11,13,1,51,39,65,1998,79,2,92,62,829,615,936,139,98,14,75,25,209,1,39,146,58,18,81,27,4,0,27,96,0,10,277,7,0,0,4,0,53,5,31,9,1,1,8270,1,7,2,12,108
skilled,5640,6301,5826,1141,968,1580,252,575,65,248,1786,262,70,813,650,1329,34,35460,64,18,38,52,680,240,0,36,93,1,213,606,111,134,49,375,4,20,19,55,105,12,32,186,138,539,0,134,7,18,40,501,8,42,7,2,46,6,4,2,73,10,48,26,6,41,1,37,5,11,8,68,25,35,10,2,20,32,25,0,41,0,0,1,1,3,69,2,524,49,4,5,4,27,101,27,147,53,31,1,49,88
professional,22704,13275,9121,1754,1100,1662,278,1051,211,136,579,198,155,311,286,3050,143,6040,130,976,461,21,50,383,3,42,247,89,1018,441,44,104,51,20,4,130,538,35,402,120,80,20,14,66,2,580,3,78,71,44,29,7,36,23,16,18,17,2,305,5,3,29,8,20,1,35,3,27,206,28,14,17,11,3,34,107,463,0,16,1,3,112,1,1,36,13,156,3,13,4,4,0,31,22,1,27,31,300,17,21
warm,13153,1307,247,4942,1033,3870,5997,1855,144,1145,357,371,257,416,1855,1027,6267,7,777,916,43,1543,669,195,0,124,1389,114,180,736,543,258,466,320,1104,15,39,107,651,15,144,301,110,144,7,24,14,188,202,16,19,18,18,35,131,115,57,11,226,25,1,346,96,251,13,557,10,38,31,209,48,33,253,45,96,152,83,0,6,2,0,4,1,1,9,1,483,2791,13,37,34,13,143,40,2,22,258,2,27,176
welcome,13300,2350,8009,2391,8262,1599,65,568,705,53,692,1521,211,4838,630,484,980,272,65,13360,118,4,1036,270,2,222,1386,44,199,139,9,21,44,1092,1,148,160,121,31,281,21,11,12,304,7,59,19,69,142,29,0,10,18,2,71,1629,22,1,230,27,4,94,123,132,2,35,11,12,36,10,216,887,11,43,29,17,14,3,30,7,0,9,0,0,121,1,10,5,147,4,4,0,4,14,2,1,40,0,59,4
controversial,4577,7868,21522,2302,939,1627,1851,254,79,374,2676,291,301,606,859,1084,978,7039,29,444,2,48,915,84,2,129,28,8,43,167,216,576,507,312,262,3,6,1384,37,5,2127,334,47,338,0,1,997,12,1,2,1,425,22,34,24,59,1313,5,56,32,672,7,17,28,1,65,31,13,87,38,32,110,116,64,33,14,16,0,47,0,0,3,37,0,678,2,29,22,0,15,21,0,12,82,33,14,21,1,110,5
entertaining,9037,10013,9244,1729,506,2354,139,1219,121,1780,710,208,344,483,2072,1057,688,4907,258,1907,107,72,357,399,1,14,120,38,370,794,437,17,412,229,58,72,111,340,211,49,295,44,67,373,1,42,43,110,102,11,2,95,52,4,160,23,115,4,542,8,0,114,11,78,8,428,13,93,63,15,189,286,38,10,87,42,21,0,9,1,1,53,0,2,1141,9,86,35,78,1,0,4,63,53,1,104,196,150,27,224
human,7392,12078,3972,913,3823,1403,1803,481,553,79,1697,1220,786,621,662,95,1230,21,780,108,469,32,78,4809,9,74,2918,1392,1189,148,34,55,50,27,22,37,137,32,754,517,94,12,2,114,9,3603,15,216,197,12,104,1085,29,61,239,383,31,3,154,46,0,26,33,26,4,117,5,231,70,8,70,23,231,6,25,38,17,1,47,0,12,182,0,0,6,61,15,18,66,2,9,23,84,42,1,5,146,593,15,10
tight,15640,561,124,8526,1105,3108,13185,3972,37,3030,298,338,31,205,660,3463,1056,3,176,405,54,793,393,34,2,52,184,20,27,971,976,615,331,378,134,27,19,141,1335,4,138,1314,200,107,10,12,37,29,94,19,8,0,1,23,26,25,35,3,30,22,6,93,37,126,1,185,44,7,13,367,37,17,75,7,70,14,527,0,4,0,3,0,2,6,1,0,270,276,9,4,27,8,119,29,1,52,8,0,18,128
sorry,14058,437,163,26958,4346,274,478,6206,32,327,62,488,165,550,219,982,140,3,844,129,31,1,143,578,4,71,142,199,3714,271,11,6,211,104,72,20,26,20,94,22,78,32,86,37,2,2,0,15,1,32,3,3121,2,1,101,20,18,1,38,43,0,14,308,7,0,2,0,12,38,6,24,68,4,31,11,12,190,0,10,0,0,15,0,0,6,2,9,0,4,8,2,0,0,1358,0,24,538,1,10,2
soft,12984,1036,330,7850,942,4112,9297,1911,109,791,176,250,99,444,1017,1811,1587,16,461,154,312,1039,256,184,1,120,469,129,59,1837,522,21,425,135,675,22,67,91,7801,49,313,140,104,69,2,31,10,104,260,31,18,5,9,38,76,52,67,4,200,11,1,134,42,128,3,362,8,146,38,194,28,17,132,6,79,241,112,0,11,0,1,21,2,35,0,7,418,103,21,16,13,11,144,27,0,37,7,8,48,44
solid,15802,10145,2442,1499,830,4065,484,4769,184,11877,460,334,57,616,928,766,1027,13,316,307,432,501,165,117,6,94,283,268,180,387,1419,102,218,87,10,191,165,18,342,83,72,656,28,184,0,34,64,447,129,14,162,3,106,323,77,38,16,1,187,30,7,341,20,187,1,491,15,34,17,4,80,61,211,0,590,64,211,0,6,0,14,11,5,11,0,18,103,35,23,1,78,20,119,6,1,44,38,0,23,273
dramatic,4703,16500,18221,3018,567,4904,1262,861,131,1596,4601,228,107,96,1252,240,71,478,56,128,8,41,782,39,1,6,72,30,272,254,582,138,808,377,74,39,20,345,127,9,123,99,147,598,5,6,251,21,19,2,11,46,8,36,7,11,226,6,57,6,10,7,12,33,0,67,3,13,13,1929,15,81,21,15,19,18,25,0,8,2,1,10,0,2,58,3,29,62,2,3,0,5,17,77,1,44,37,48,31,9
compelling,5595,14091,17062,6149,670,2642,448,1395,70,1613,1718,297,107,269,925,686,208,379,52,324,160,23,1436,99,3,16,58,18,692,569,296,160,228,616,6,200,119,132,79,59,73,93,147,1271,0,10,75,25,8,0,5,263,7,28,34,29,35,2,139,1,23,19,5,14,0,170,3,14,9,32,32,108,33,83,73,42,42,0,10,0,0,761,1,1,90,1,74,49,3,1,2,9,64,142,10,34,154,2,47,59
unknown,144,516,280,413,2095,280,72,163,507,116,34,157,177,1191,371,7,10852,18,70,64,2494,8559,13,91,217,319,165,1557,85,5,395,8,245,7,13,95,944,597,9,661,292,10,13,108,3,13,55,1205,17,11,187,4,6574,85,57,65,87,1,30,120,17,316,6,109,1,37,2636,148,6,0,11,36,138,8,459,2334,39,0,17,0,4022,211,0,1,1,12,0,0,2,30,11498,1,4,1,1,2,6,2,50,11
costly,9058,16644,5035,1462,385,1237,9480,346,134,335,11617,121,43,570,2003,2256,157,125,76,120,0,221,259,245,3,15,24,5,37,433,218,540,360,226,40,1,3,493,24,7,173,77,168,59,3,1,1319,33,0,20,2,2,3,4,33,8,167,16,287,15,270,54,3,122,1,17,9,3,2,101,24,20,13,4,37,7,14,0,8,0,0,1,41,3,136,0,132,26,4,4,7,2,21,66,24,13,7,0,49,9
stronger,16,672,15,33,637,233,5,47,27054,2,35,98,18338,530,16,3,479,1,195,391,2,264,16,372,3518,550,224,17,33,13,2,250,64,5,1681,2,3,259,3,2,539,66,2,5,417,0,134,32,0,1,0,1,3,61,351,21,77,1136,147,281,57,286,106,184,6,19,38,62,859,1,241,124,19,11,3,104,2,387,126,0,0,0,2,457,2,0,3,2,25,3,5,1025,22,0,6,3,4,0,4,3
delicious,3194,5016,9869,8672,201,3357,571,2534,228,623,275,127,65,1642,1438,494,1189,68,891,733,271,1,394,888,0,5,813,17,997,1262,32,19,265,473,1,5262,607,46,1317,38,9,240,67,1059,0,12,27,25,322,2,1,35,2,14,167,4,14,0,560,29,2,30,2,45,2,457,3,1642,35,6,112,90,27,5,38,85,12,0,7,2,0,682,0,0,6,0,171,33,16,1,1,0,56,14,0,481,43,23,26,6
closer,42,601,16,133,371,730,13,185,26195,10,7,99,7716,344,18,2,379,0,111,155,0,46,15,139,2302,1130,273,42,15,5,0,199,105,54,832,5,2,225,7,0,372,69,6,1,5630,0,34,13,0,8,2,2,2,25,1158,5,85,428,95,1971,25,89,124,180,2,9,36,19,6882,0,141,157,28,1,1,61,36,3911,53,0,1,0,0,7,0,0,0,0,42,13,4,212,4,2,7,2,7,0,14,0
angry,13776,2766,491,12793,3537,1978,1512,4376,145,908,875,1170,1041,1272,873,1265,3063,12,917,557,21,2,588,189,2,207,319,282,169,333,41,1133,287,306,141,28,32,508,161,2,159,509,134,149,8,4,30,118,3,4,12,206,1,49,162,210,381,0,136,110,15,41,214,37,17,21,12,86,57,61,44,29,44,25,9,8,116,0,343,1,1,4,0,1,8,9,27,53,4,7,5,19,1,106,1,102,159,5,47,3
fortunate,20405,2576,1484,8514,741,2747,34,1792,48,705,17477,356,71,1300,627,2661,104,49,667,42,4,77,174,55,4,61,182,7,425,1458,41,0,229,167,63,13,6,14,94,3,171,31,205,65,0,1,1,13,0,2,0,29,4,7,97,2,18,1,100,137,2,9,47,7,0,5,6,25,56,1,53,45,11,1,5,5,145,0,1,0,0,6,0,0,46,0,121,20,3,0,2,0,41,15,0,4,7,0,17,8
violent,3510,11047,13322,2284,1452,1824,2018,407,112,429,2657,416,721,124,458,1998,81,99,66,111,12,41,1084,63,2,20,61,254,106,521,94,3014,306,227,35,11,12,2484,79,4,126,81,41,193,0,0,1574,44,2,2,22,34,4,32,32,18,2339,8,39,20,25,33,184,83,3,107,4,11,27,188,16,29,39,6,38,8,16,0,29,2,0,13,0,3,13,5,130,158,9,0,22,641,30,54,3,61,8,9,57,3
thin,18706,356,112,6522,635,4304,12345,1437,35,2313,57,165,83,251,1297,2732,389,3,147,102,15,1425,189,147,1,82,88,20,18,718,806,212,1166,144,146,7,4,133,1232,1,344,822,72,82,0,1,9,31,67,7,0,0,4,49,26,12,61,6,50,16,2,68,40,102,2,205,36,15,11,102,16,15,22,0,52,31,122,0,7,0,1,1,0,0,0,0,154,147,13,142,13,9,195,80,1,29,3,1,69,42
reasonable,17131,11858,5191,686,2734,1019,149,631,104,2437,259,417,237,744,2853,1017,438,230,99,191,824,372,48,1090,1,67,122,103,71,236,1191,35,201,32,9,141,622,52,121,1460,304,35,26,130,3,16,21,68,5048,3,11,4,5,213,128,109,14,2,168,139,14,114,15,85,4,213,6,8,19,6,39,298,14,0,246,14,14,0,19,1,0,55,2,2,2,3,99,9,23,0,7,16,49,13,9,5,19,4,67,21
crucial,6437,6812,18573,4865,864,5279,130,1337,121,398,436,299,116,4915,555,1185,535,196,91,337,47,11,1061,283,21,276,313,21,128,222,84,477,208,1318,2,3524,43,383,38,14,29,16,111,529,0,2,419,4,0,13,3,2,3,35,254,18,51,10,129,40,271,12,3,83,0,15,6,23,16,2,97,99,38,6,5,29,27,0,59,1,4,87,9,0,11,0,81,2,15,2,0,0,6,9,7,7,12,2,40,1
practical,10961,19431,6851,829,5754,1331,351,1098,619,235,669,1884,179,953,538,880,144,1376,303,949,199,24,216,672,4,47,89,16,203,363,96,59,160,167,5,59,166,45,287,281,48,10,68,81,0,65,23,86,123,14,3,86,41,20,131,301,33,6,876,12,51,26,32,48,0,100,16,88,97,34,54,58,50,118,10,125,53,0,14,4,0,46,5,0,46,26,80,10,41,0,11,8,40,83,4,22,32,719,23,134
rewarding,12059,10664,14661,3523,180,1112,30,1744,39,254,500,407,48,499,666,2639,66,1311,46,562,50,7,569,127,1,11,21,1,732,2507,19,27,50,598,4,37,48,104,142,14,24,24,23,393,0,21,234,18,3,17,1,500,6,1,32,27,25,9,164,6,29,14,3,21,1,66,2,22,12,6,120,76,1,96,11,30,31,0,3,0,0,24,2,11,576,0,125,21,30,5,5,30,37,25,44,12,36,1,8,7
dry,8858,1302,284,2876,1462,2408,6734,1360,155,1082,462,430,383,239,1266,2276,564,4,249,328,6124,1299,412,192,3,435,315,798,47,259,818,138,903,216,790,191,723,332,517,184,584,377,9,32,1,673,77,1320,376,93,451,0,198,82,69,146,129,9,60,35,0,353,222,410,7,137,42,32,48,392,29,14,1615,16,250,116,35,0,3,0,54,43,0,0,2,23,319,656,34,34,46,2,62,93,0,36,4,3,14,129
upset,13238,3528,916,10504,1955,1089,3107,5077,187,2224,290,982,208,1195,1673,1587,1779,149,732,124,73,3,1062,154,0,102,792,41,160,180,42,256,351,420,136,6,107,99,137,17,144,274,145,193,41,1,6,58,0,1,16,738,1,14,173,52,19,5,84,94,1,30,77,28,315,9,14,64,31,136,72,43,10,21,13,1,172,1,628,2,0,11,0,24,23,5,10,12,1,1,1,22,0,517,1,133,293,0,17,14
strange,21145,1799,574,7017,1715,4651,1262,4631,55,1740,372,419,150,565,1785,462,314,33,712,248,190,30,584,131,4,24,132,112,468,450,102,302,3094,333,646,43,165,218,112,56,940,95,381,320,6,3,15,17,30,8,3,207,0,254,40,50,278,5,103,30,7,8,14,11,1,20,1,56,20,10,148,118,54,6,39,39,111,0,6,0,2,119,0,3,5,2,47,10,22,46,1,2,49,58,4,114,44,2,195,2
satisfying,10046,13469,7549,3080,566,1805,57,1632,38,584,1387,219,35,257,1011,1410,223,624,86,396,620,34,836,97,2,2,31,11,625,1228,95,14,161,482,9,67,276,25,265,370,121,26,63,414,1,371,17,95,162,6,7,2020,40,5,36,38,21,0,133,4,14,72,58,14,4,261,1,58,18,11,65,51,9,71,31,71,40,0,2,0,0,166,1,10,402,8,70,49,9,8,1,45,71,64,7,66,67,19,47,74
stupid,2796,1778,1228,8600,5449,3505,5956,4953,112,2405,424,2327,247,265,344,444,213,14,2985,80,729,29,244,284,2,10,371,78,271,2027,152,57,544,107,98,363,452,108,93,109,95,20,1669,249,12,0,12,53,16,6,4,146,13,56,108,5,81,2,93,119,151,71,49,28,1,7,2,259,34,21,12,19,6,2,10,5,121,0,33,0,1,520,1,2,8,1,66,16,51,4,1,1,141,71,2,78,43,10,50,3
