hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
apw_eng_20050203_1351_3:5,neg-ext-nonsubj,exactly_delighted,exactly,delighted,"-LBQ-  We 're not exactly delighted by what happened in Beslan ,  -RDQ-  he said .",apw_eng_20050203_1351_3,5,apw_eng_200502,"In an interview with Britain 's independent Channel 4 News , Basayev expressed regret for the hundreds of deaths in the September hostage-taking attack on a school in the Russian town of Beslan , but blamed Russian forces who stormed the school for the carnage .",-LBQ-  To be honest I 'm even shocked by what happened there and I 'm still in a state of shock .,apw_eng_20050203,Apw,2005-02-03,negative,not_VP-adv,not,VP-adv,False,5010,2005,False
apw_eng_20030319_0584_5:9,neg-ext-nonsubj,exactly_feeble,exactly,feeble,"To be sure , the coalition is n't exactly feeble .",apw_eng_20030319_0584_5,9,apw_eng_200303,"-LBQ-  The list includes a lot of ` who-cares countries ,  -RDQ-  ' said Jonathan Stevenson , a defense expert with the London-based International Institute for Strategic Studies .","A U.S.-led force of about 300,000 troops , roughly 1,000 combat aircraft and a naval fleet is in place in the Gulf region , ready to attack Iraq on Bush 's orders .",apw_eng_20030319,Apw,2003-03-19,negative,not_VP-adv,not,VP-adv,False,63695,2003,False
apw_eng_19971124_1197_24:5,neg-ext-nonsubj,exactly_original,exactly,original,The storyline is not exactly original  -COL-  hunky jungle man frolics with his animal sidekicks -- courtesy of the team that did the animatronics in Babe -- and does a bit of environmental and cultural advocacy along the way .,apw_eng_19971124_1197_24,5,apw_eng_199711,"You will be humming that catchy tune George , George , George of the Jungle , watch out for that treeeee ! for weeks on end .",A chance encounter with an impossibly beautiful heiress puts him in contact with humankind .,apw_eng_19971124,Apw,1997-11-24,negative,not_VP-adv,not,VP-adv,False,55702,1997,False
nyt_eng_20021215_0181_70:10,neg-ext-nonsubj,exactly_relaxing,exactly,relaxing,"A long weekend in Florida in November was not exactly relaxing , she said , because Hayes insisted that they play so much golf .",nyt_eng_20021215_0181_70,10,nyt_eng_200212,O'Brien has been working hard at reclaiming those other roles since the election .,"But she is taking her daughter Regan , 3 , to ballet lessons .",nyt_eng_20021215,Nyt2,2002-12-15,negative,not_VP-adv,not,VP-adv,False,6259,2002,False
nyt_eng_20081230_0129_84:12,neg-ext-nonsubj,exactly_right,exactly,right,"Ingalls , however , said that , too , is n't exactly right  -COL-  He no longer imports from China and is just using up old labels .",nyt_eng_20081230_0129_84,12,nyt_eng_200812,"The label on Heins Organic Trail Honey , packaged by Pure Foods , errs on the side of overdisclosure , listing five countries of origin  -COL-  U.S. , Canada , China , Argentina and Australia .",` TREAD CAREFULLY ',nyt_eng_20081230,Nyt2,2008-12-30,negative,not_VP-adv,not,VP-adv,False,54654,2008,False
nyt_eng_20010724_0115_1:12,neg-ext-nonsubj,exactly_simple,exactly,simple,"A lot of VCRs , particularly older ones , were not exactly simple to use , especially if you were n't used to the technology .",nyt_eng_20010724_0115_1,12,nyt_eng_200107,,"So many people would buy one , hook it up and simply play videotaped movies , letting the clock flash 12 -COL- 00 and never bothering to use most of the machine 's brain power .",nyt_eng_20010724,Nyt2,2001-07-24,negative,not_VP-adv,not,VP-adv,False,70739,2001,False
nyt_eng_19960122_0348_1:33,neg-ext-nonsubj,exactly_sportsmanlike,exactly,sportsmanlike,"Then , on Jan. 14 , in a game against the Packers , the Cowboys ' Williams injured a Green Bay player with a block that , although legal , was n't exactly sportsmanlike , and Irvin singed the airwaves in post-game interviews .",nyt_eng_19960122_0348_1,33,nyt_eng_199601,,"Little matter that earlier that day , the Steelers ' Greg Lloyd trashed a live TV audience with the mother of all swear words .",nyt_eng_19960122,Nyt1,1996-01-22,negative,not_VP-adv,not,VP-adv,True,48215,1996,False
nyt_eng_20091021_0043_60:6,neg-ext-nonsubj,exactly_sure,exactly,sure,A  -COL-  I 'm not exactly sure how I got H1N1 .,nyt_eng_20091021_0043_60,6,nyt_eng_200910,How 'd you get it ?,"Certainly people in the military living in close quarters are more at risk , as are students living in dormitories .",nyt_eng_20091021,Nyt2,2009-10-21,negative,not_VP-adv,not,VP-adv,False,28253,2009,False
nyt_eng_20000816_0114_42:4,neg-ext-nonsubj,exactly_true,exactly,true,"That 's not exactly true , says Murphy .",nyt_eng_20000816_0114_42,4,nyt_eng_200008,"-LBQ-  Other people prayed for me , but I never really did .  -RDQ-","-LBQ-  I started going over to John 's house and reading the Bible with him ,  -RDQ-  he says .",nyt_eng_20000816,Nyt2,2000-08-16,negative,not_VP-adv,not,VP-adv,False,63038,2000,False
nyt_eng_19990419_0083_24:18,neg-ext-nonsubj,exclusively_japanese,exclusively,japanese,"Perhaps to avoid falling into the uniqueness trap , the scholars say that the namba was not exclusively Japanese and that there is some evidence that at times Mongols and Turks and other peoples also walked in this way .",nyt_eng_19990419_0083_24,18,nyt_eng_199904,"People now laugh at the government 's old suggestions that the Japanese could not eat much foreign beef because of the special nature of Japanese intestines , or that they could not import foreign skis because of the unique nature of Japanese snow .","Even today , the scholars argue , a bit of the namba has survived in the way the Japanese walk  -COL-  they say that many Japanese bend their knees slightly and swing their arms less when walking than Westerners do , and that the Japanese are more likely to step flatly or forward on their toes , while Americans and Europeans step on to their heels first .",nyt_eng_19990419,Nyt1,1999-04-19,negative,not_VP-adv,not,VP-adv,False,36930,1999,False
nyt_eng_19960301_0735_43:12,neg-ext-nonsubj,explicitly_spiritual,explicitly,spiritual,"The cautionary tale in TLC 's  -LBQ-  Waterfalls  -RDQ-  was not explicitly spiritual , but still fit into this reflective mood .",nyt_eng_19960301_0735_43,12,nyt_eng_199603,"All on a night when Grammy chose to offer a tribute to gospel music featuring CeCe Winans , the finest Whitney Houston performance ever , and Shirley Caesar .","Although love -LRB- and love-gone-wrong -RRB- songs still dominate pop , it 's interesting that so many songs looking at life a little more deeply cropped up on one night .",nyt_eng_19960301,Nyt1,1996-03-01,negative,not_VP-adv,not,VP-adv,True,22148,1996,False
nyt_eng_19970606_0368_12:4,outdated_input_file,extra_thorny,extra,thorny,"The issue is extra thorny because the Allmans recorded for Capricorn in the '60s and '70s , but had a serious falling out with Capricorn executive Phil Walden , with whom they 've never reconciled .",nyt_eng_19970606_0368_12,4,,,,nyt_eng_19970606,Nyt1,1997-06-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,325444,1997,False
nyt_eng_19950510_0178_11:10,outdated_input_file,extraordinarily_active,extraordinarily,active,"But she committed herself , and she 's been extraordinarily active .",nyt_eng_19950510_0178_11,10,,,,nyt_eng_19950510,Nyt1,1995-05-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,74554,1995,False
nyt_eng_19960228_0676_22:15,outdated_input_file,extraordinarily_pleasant,extraordinarily,pleasant,"But investors may miss the last few years which were , in hindsight , extraordinarily pleasant  -COL-  prices rose at a good clip , with almost no downward volatility .",nyt_eng_19960228_0676_22,15,,,,nyt_eng_19960228,Nyt1,1996-02-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,171499,1996,False
nyt_eng_19980511_0162_26:4,outdated_input_file,extremely_busy,extremely,busy,"-LBQ-  He is extremely busy with this debt ,  -RDQ-  said Robert Crowe , a Boston lawyer who is one of Kerry 's closest friends and his former treasurer .",nyt_eng_19980511_0162_26,4,,,,nyt_eng_19980511,Nyt1,1998-05-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,437386,1998,False
nyt_eng_19940709_0206_16:19,outdated_input_file,extremely_complicated,extremely,complicated,"-LBQ-  The feeling for many of us is that the whole process of existence in the NCAA is extremely complicated ,  -RDQ-  Big East commissioner Mike Tranghese said .",nyt_eng_19940709_0206_16,19,,,,nyt_eng_19940709,Nyt1,1994-07-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,1821,1994,False
nyt_eng_19950419_0463_21:25,outdated_input_file,extremely_congested,extremely,congested,"-LBQ-  There is n't time for that kind of thing anymore ,  -RDQ-  she said , noting that radio frequencies at busy airports were extremely congested .",nyt_eng_19950419_0463_21,25,,,,nyt_eng_19950419,Nyt1,1995-04-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,68270,1995,False
nyt_eng_19970731_0845_27:9,outdated_input_file,extremely_excited,extremely,excited,"Still , Schueler said  -COL-   -LBQ-  We 're extremely excited to get six players of this caliber .  -RDQ-",nyt_eng_19970731_0845_27,9,,,,nyt_eng_19970731,Nyt1,1997-07-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,344115,1997,False
nyt_eng_19941218_0037_13:4,outdated_input_file,extremely_gracious,extremely,gracious,"-LBQ-  They were extremely gracious and promised not to broadcast it ,  -RDQ-  he said .",nyt_eng_19941218_0037_13,4,,,,nyt_eng_19941218,Nyt1,1994-12-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,37161,1994,False
nyt_eng_19950621_0628_21:4,outdated_input_file,extremely_happy,extremely,happy,"-LBQ-  I was extremely happy ,  -RDQ-  he said .",nyt_eng_19950621_0628_21,4,,,,nyt_eng_19950621,Nyt1,1995-06-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,88100,1995,False
nyt_eng_19950320_0585_32:14,outdated_input_file,extremely_lethal,extremely,lethal,"It is difficult to make and dangerous to handle , and it is extremely lethal  -COL-  half a milligram is a fatal dose for an average-sized person .",nyt_eng_19950320_0585_32,14,,,,nyt_eng_19950320,Nyt1,1995-03-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,59734,1995,False
nyt_eng_19970819_0147_28:8,outdated_input_file,extremely_nervous,extremely,nervous,"In the near-term  -LBQ-  the market is extremely nervous with share prices much higher than they were at the start of the year , and that will obviously cause jitters ,  -RDQ-  said Jaap van der Geest , who oversees about $ 2.4 billion in Dutch equities at Amsterdam-based ABN Amro Asset Management .",nyt_eng_19970819_0147_28,8,,,,nyt_eng_19970819,Nyt1,1997-08-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,350064,1997,False
nyt_eng_19970123_0139_16:12,outdated_input_file,extremely_predominant,extremely,predominant,"She attacked the upper class , which in those days was extremely predominant , especially in Latin America .  -RDQ-",nyt_eng_19970123_0139_16,12,,,,nyt_eng_19970123,Nyt1,1997-01-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,279070,1997,False
nyt_eng_19971009_0010_11:14,outdated_input_file,extremely_skeptical,extremely,skeptical,"Symantec 's chief executive , Gordon Eubanks , said yesterday he is  -LBQ-  extremely skeptical that our source code was on the Net .  -RDQ-",nyt_eng_19971009_0010_11,14,,,,nyt_eng_19971009,Nyt1,1997-10-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,368248,1997,False
nyt_eng_19970203_0730_13:21,outdated_input_file,extremely_slim,extremely,slim,The chances that the 68-year-old Ray will be granted a new trial in a killing that occurred in 1968 are extremely slim .,nyt_eng_19970203_0730_13,21,,,,nyt_eng_19970203,Nyt1,1997-02-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,283105,1997,False
nyt_eng_19950927_0020_22:3,outdated_input_file,extremely_strong,extremely,strong,"He 's extremely strong , he 's been put through all the tests and does n't have a problem .",nyt_eng_19950927_0020_22,3,,,,nyt_eng_19950927,Nyt1,1995-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,119603,1995,False
nyt_eng_19950601_0073_12:10,outdated_input_file,fairly_amusing,fairly,amusing,The idea of Deion Sanders as wronged scooterist is fairly amusing .,nyt_eng_19950601_0073_12,10,,,,nyt_eng_19950601,Nyt1,1995-06-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,80977,1995,False
nyt_eng_19980113_0015_12:11,outdated_input_file,fairly_benign,fairly,benign,"Police and fire officials agreed that Sunday 's shaker was fairly benign , adding they had received no reports of damage or injuries .",nyt_eng_19980113_0015_12,11,,,,nyt_eng_19980113,Nyt1,1998-01-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,401896,1998,False
nyt_eng_19970103_0446_21:4,outdated_input_file,fairly_clear,fairly,clear,-LBQ-  It 's fairly clear that Newt ought to be reelected .,nyt_eng_19970103_0446_21,4,,,,nyt_eng_19970103,Nyt1,1997-01-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,272448,1997,False
nyt_eng_19961210_0539_30:6,outdated_input_file,fairly_inconspicuous,fairly,inconspicuous,The biggest difference will be fairly inconspicuous .,nyt_eng_19961210_0539_30,6,,,,nyt_eng_19961210,Nyt1,1996-12-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,265042,1996,False
nyt_eng_19950602_0152_5:7,outdated_input_file,fairly_low,fairly,low,"-LBQ-  Even if interest rates are fairly low , if people lack confidence in the economy , sales and starts will be lower ,  -RDQ-  said Dan Mercer , an economist with the National Association of Homebuilders in Washington .",nyt_eng_19950602_0152_5,7,,,,nyt_eng_19950602,Nyt1,1995-06-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,81371,1995,False
nyt_eng_19980504_0132_10:30,outdated_input_file,fairly_low,fairly,low,"First , to make that move you would have to pay taxes on the money that 's going into the Roth at your current rates , which may be fairly low since you wo n't be working , but which also might not be low if you have a spouse with whom you file jointly .",nyt_eng_19980504_0132_10,30,,,,nyt_eng_19980504,Nyt1,1998-05-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,435221,1998,False
nyt_eng_19960724_0557_10:4,outdated_input_file,fairly_simple,fairly,simple,The idea is fairly simple .,nyt_eng_19960724_0557_10,4,,,,nyt_eng_19960724,Nyt1,1996-07-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,219377,1996,False
nyt_eng_19971126_0942_10:7,outdated_input_file,fairly_soft,fairly,soft,"-LBQ-  Sales in bakery have been fairly soft , but I expect that will build .  -RDQ-",nyt_eng_19971126_0942_10,7,,,,nyt_eng_19971126,Nyt1,1997-11-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,386366,1997,False
nyt_eng_19980216_0220_23:13,outdated_input_file,famously_reticent,famously,reticent,"For all his brimstone and bluster behind the footlights , Ramey is famously reticent , a calm soul who can sit comfortably for long minutes at lunch without speaking about himself or anything else .",nyt_eng_19980216_0220_23,13,,,,nyt_eng_19980216,Nyt1,1998-02-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,413164,1998,False
nyt_eng_19950324_0163_14:8,outdated_input_file,far_different,far,different,"This time , the political dynamic is far different , with a wide field of Republican candidates expected to seek the nomination , including Texas Sen. Phil Gramm , who has been hammering away at many of the same conservative themes that Buchanan champions .",nyt_eng_19950324_0163_14,8,,,,nyt_eng_19950324,Nyt1,1995-03-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,60797,1995,False
nyt_eng_19941022_0232_70:9,outdated_input_file,finally_convinced,finally,convinced,"But after undergoing further exams , Patten was finally convinced he would not be able to play again and told Merkow to stop contacting other teams .",nyt_eng_19941022_0232_70,9,,,,nyt_eng_19941022,Nyt1,1994-10-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,25263,1994,False
nyt_eng_19951011_0108_15:23,outdated_input_file,finally_over,finally,over,"Time has stopped for the old man , who ca n't wait to see his 3-year-old son when World War II is finally over .",nyt_eng_19951011_0108_15,23,,,,nyt_eng_19951011,Nyt1,1995-10-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,123843,1995,False
nyt_eng_19961216_0837_17:31,outdated_input_file,forever_elusive,forever,elusive,"What this adds up to in Zukin 's view is another step down the path of destructive politics , a place littered with people 's reputations and where truth is forever elusive .",nyt_eng_19961216_0837_17,31,,,,nyt_eng_19961216,Nyt1,1996-12-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,267224,1996,False
nyt_eng_20100326_0019_17:21,neg-ext-nonsubj,fully_exempt,fully,exempt,"-LBQ-  There are a lot of cases in the past where a player that was , like Ken , not fully exempt and has submitted a major medical request ,  -RDQ-  Stevens said .",nyt_eng_20100326_0019_17,21,nyt_eng_201003,"The tour also must consider potential legal challenges that could accompany any change in a regulation affecting a player 's eligibility , Stevens said , particularly when fields are limited to a maximum of 81 players .",-LBQ-  And their request was denied .,nyt_eng_20100326,Nyt2,2010-03-26,negative,not_VP-adv,not,VP-adv,False,77303,2010,False
nyt_eng_19960427_0098_24:5,outdated_input_file,generally_hesitant,generally,hesitant,"Nevertheless , lenders are generally hesitant to get involved in mortgage assignments on residential sales .",nyt_eng_19960427_0098_24,5,,,,nyt_eng_19960427,Nyt1,1996-04-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,192491,1996,False
nyt_eng_19951212_0501_3:9,outdated_input_file,generally_high,generally,high,"Just as with the grapes , quality is generally high , but as always , it pays to be selective .",nyt_eng_19951212_0501_3,9,,,,nyt_eng_19951212,Nyt1,1995-12-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,145100,1995,False
nyt_eng_19970818_0564_12:35,outdated_input_file,generally_left-leaning,generally,left-leaning,"-LBQ-  Waco  -COL-  The Rules of Engagement ,  -RDQ-  which cost $ 1 million , was not a film bankrolled by anti-government militias but by a group of independent filmmakers who say they are generally left-leaning and who argue that questioning what the government did at Waco should have nothing to do with fueling the hatreds of militia groups .",nyt_eng_19970818_0564_12,35,,,,nyt_eng_19970818,Nyt1,1997-08-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,349876,1997,False
nyt_eng_19950609_0489_20:28,outdated_input_file,generally_upbeat,generally,upbeat,"Meanwhile , one of Lotus ' key business partners Friday said he 's been in contact throughout the week with Lotus executives and that their mood is generally upbeat .",nyt_eng_19950609_0489_20,28,,,,nyt_eng_19950609,Nyt1,1995-06-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,84006,1995,False
nyt_eng_19941019_0331_3:16,outdated_input_file,genuinely_interested,genuinely,interested,"Although approval is by no means certain , three of the five board members are genuinely interested in the idea , and a fourth said she is still evaluating it .",nyt_eng_19941019_0331_3,16,,,,nyt_eng_19941019,Nyt1,1994-10-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,24491,1994,False
nyt_eng_19951102_0261_1:12,outdated_input_file,glaringly_miscast,glaringly,miscast,"And it 's strike one against Cindy Crawford , who is glaringly miscast as a lawyer named Kate McQuean in  -LBQ-  Fair Game ,  -RDQ-  her Hollywood film debut .",nyt_eng_19951102_0261_1,12,,,,nyt_eng_19951102,Nyt1,1995-11-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,131696,1995,False
nyt_eng_19941031_0271_6:14,outdated_input_file,grossly_asymmetric,grossly,asymmetric,"Such conditions result in heads that are too tall or too flat or grossly asymmetric or shaped like a cloverleaf , all requiring surgery soon after birth to relieve pressure within the cranial cavity .",nyt_eng_19941031_0271_6,14,,,,nyt_eng_19941031,Nyt1,1994-10-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,27073,1994,False
nyt_eng_19941114_0385_23:15,outdated_input_file,grossly_inflated,grossly,inflated,"Such figures have been the subject of debate , with critics saying they are grossly inflated .",nyt_eng_19941114_0385_23,15,,,,nyt_eng_19941114,Nyt1,1994-11-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,30167,1994,False
nyt_eng_19971118_0288_18:8,outdated_input_file,hauntingly_beautiful,hauntingly,beautiful,"And it is , by turns , hauntingly beautiful , hilariously funny , but always resplendently humane .",nyt_eng_19971118_0288_18,8,,,,nyt_eng_19971118,Nyt1,1997-11-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,382840,1997,False
nyt_eng_19960902_0286_2:27,outdated_input_file,heavily_indebted,heavily,indebted,"Two musicals ,  -LBQ-  The Cocoanuts  -RDQ-  and  -LBQ-  Animal Crackers ,  -RDQ-  -LRB- and the movie  -LBQ-  A Night at the Opera  -RDQ-  -RRB- were heavily indebted to the Marx Brothers .",nyt_eng_19960902_0286_2,27,,,,nyt_eng_19960902,Nyt1,1996-09-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,231300,1996,False
apw_eng_20051216_0613_38:17,neg-ext-nonsubj,here_due,here,due,"World silver medalists and the top American couple Tanith Belbin and Ben Agosto , are not here due to Agosto 's groin injury .",apw_eng_20051216_0613_38,17,apw_eng_200512,"third were Canadians Marie-France Dubrueuil and Patrice Lauzon , 55.42 .",The free programs are Saturday and the next major championships for many will be the European competition at Lyon France Jan. 16-22 .,apw_eng_20051216,Apw,2005-12-16,negative,not_VP-adv,not,VP-adv,False,61558,2005,False
nyt_eng_19951023_0647_25:14,outdated_input_file,highly_contentious,highly,contentious,"A compromise on those smaller differences -- many of which have also been highly contentious -- is likely to be presented to the panel at their second meeting , Hill staffers and industry observers predict .",nyt_eng_19951023_0647_25,14,,,,nyt_eng_19951023,Nyt1,1995-10-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,128146,1995,False
nyt_eng_19970627_0849_9:29,outdated_input_file,highly_critical,highly,critical,"Although Michael P. Torpey , chief counsel for the governor , said politics had not played a role in the decision to cut the items , Littell was highly critical of Whitman 's plan to borrow from the state pension system .",nyt_eng_19970627_0849_9,29,,,,nyt_eng_19970627,Nyt1,1997-06-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,332756,1997,False
nyt_eng_19970821_0348_25:12,outdated_input_file,highly_evocative,highly,evocative,"The bugs move with scary agility , and the sounds are highly evocative , even if histrionic music too often suggests that the Phantom of the Opera may be in the wings .",nyt_eng_19970821_0348_25,12,,,,nyt_eng_19970821,Nyt1,1997-08-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,350905,1997,False
nyt_eng_19960307_0306_18:22,outdated_input_file,highly_regarded,highly,regarded,"-LBQ-  Of course , I was familiar with the play ,  -RDQ-  says Gaidamakin , who explains that William Shakespeare is highly regarded in Russia .",nyt_eng_19960307_0306_18,22,,,,nyt_eng_19960307,Nyt1,1996-03-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,174292,1996,False
nyt_eng_19961102_0196_29:18,neg-ext-nonsubj,highly_respected,highly,respected,"While his staff is said to be much improved since Nance 's arrival , it is not highly respected , even among other Republican staff members , and administration officials complain about arrogance and rudeness .",nyt_eng_19961102_0196_29,18,nyt_eng_199611,"Other than Cuba , Taiwan , opposition to any arms control treaty and the reorganization of the State Department , one staff member said ,  -LBQ-  Helms does n't seem to have any particular agenda _ the problem is that there are so few Communist countries left to rail about .  -RDQ-","At the same time , Helms has consistently demanded that the bureaucracy defend personnel and foreign-aid decisions .",nyt_eng_19961102,Nyt1,1996-11-02,negative,not_VP-adv,not,VP-adv,True,61749,1996,False
nyt_eng_19960822_0736_44:5,outdated_input_file,highly_sensitive,highly,sensitive,"Because the scenes were highly sensitive , often profoundly upsetting , the public was not shown what went on at sea .",nyt_eng_19960822_0736_44,5,,,,nyt_eng_19960822,Nyt1,1996-08-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,228035,1996,False
nyt_eng_19980216_0034_8:7,outdated_input_file,hiv_positive,hiv,positive,An unknown number of people are HIV positive and do n't know that their behavior is a deadly risk for their sexual partners .,nyt_eng_19980216_0034_8,7,,,,nyt_eng_19980216,Nyt1,1998-02-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,413044,1998,False
nyt_eng_19971216_0377_10:7,neg-ext-nonsubj,ideally_refined,ideally,refined,"The music-making may not always be ideally refined , but Quartetto Gelato 's performances have a warm , endearing vitality that quickly engages the audience .",nyt_eng_19971216_0377_10,7,nyt_eng_199712,"All of the players , who are based in Toronto and predominantly in their 30s , contribute wry introductions to the group 's concert selections .","Indeed , its idiosyncratic mixture of music and casual banter has helped the ensemble carve out a niche for itself on the North American chamber music circuit , which takes the group to the Metropolitan Museum of Art on Tuesday , when it will perform two concerts of folk songs , tangos and Christmas music .",nyt_eng_19971216,Nyt1,1997-12-16,negative,not_VP-adv,not,VP-adv,True,34741,1997,False
nyt_eng_19941110_0153_6:12,outdated_input_file,imaginatively_ghastly,imaginatively,ghastly,His sumptuous film is as strange and mesmerizing as it is imaginatively ghastly .,nyt_eng_19941110_0153_6,12,,,,nyt_eng_19941110,Nyt1,1994-11-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,29466,1994,False
apw_eng_20081212_1160_7:19,neg-ext-nonsubj,immediately_able,immediately,able,Utility crews were so busy dealing with public safety hazards like live power lines that they were not immediately able to begin restoration efforts .,apw_eng_20081212_1160_7,19,apw_eng_200812,"Fire departments were responding to reports of transformer explosions , wires and utility poles down and trees falling on homes .","Utilities reported 392,000 homes and businesses without power in New Hampshire .",apw_eng_20081212,Apw,2008-12-12,negative,not_VP-adv,not,VP-adv,False,34207,2008,False
apw_eng_20030814_0891_4:4,neg-ext-nonsubj,immediately_apparent,immediately,apparent,It was not immediately apparent when the bodies were discovered nor how they were killed .,apw_eng_20030814_0891_4,4,apw_eng_200308,Police could n't immediately confirm the report Thursday night .,"Buckley , 64 at the time of the kidnapping , and Diaz , then 60 , disappeared on Oct. 2 near the village of Sardinas , 60 miles -LRB- 100 kilometers -RRB- southeast of Quito , in an oil-rich region about halfway to the Colombian border from the capital .",apw_eng_20030814,Apw,2003-08-14,negative,not_VP-adv,not,VP-adv,False,27657,2003,False
apw_eng_19990412_1317_20:15,neg-ext-subj,immediately_available,immediately,available,"Fire-fighting and first-aid teams rushed to the scene , but no further information was immediately available .",apw_eng_19990412_1317_20,15,apw_eng_199904,"A military barracks in a residential area of a Belgrade suburb was also hit , Studio B radio reported .","Yugoslavia 's parliament , meanwhile , voted to join an alliance with Russia and Belarus _ an apparent move to try to draw Russia into the conflict .",apw_eng_19990412,Apw,1999-04-12,negative,no_subj-det,no,subj-det,False,724,1999,False
apw_eng_20040420_0516_14:7,neg-ext-nonsubj,immediately_available,immediately,available,Occidental and Repsol officials were not immediately available for comment .,apw_eng_20040420_0516_14,7,apw_eng_200404,"-LBQ-  I hope this -LRB- Amnesty -RRB- report is not exactly like this  -COL-  looking at pieces of a picture and not the whole picture ,  -RDQ-  he said .",,apw_eng_20040420,Apw,2004-04-20,negative,not_VP-adv,not,VP-adv,False,67664,2004,False
apw_eng_20080317_0816_2:18,neg-ext-subj,immediately_available,immediately,available,"Helicopter gunships circled over central Baghdad and the heavily fortified Green Zone , but no details were immediately available on the cause of the explosions .",apw_eng_20080317_0816_2,18,apw_eng_200803,"U.S. Sen. John McCain stressed the importance of a U.S. commitment to Iraq during talks with Iraq 's prime minister Monday , and explosions struck Baghdad during twin visits by the presumptive Republican presidential nominee and Vice President Dick Cheney .","McCain , who has linked his political future to U.S. military success in Iraq , met Monday with Prime Minister Nouri al-Maliki shortly before the Iraqi leader began separate talks with Cheney .",apw_eng_20080317,Apw,2008-03-17,negative,no_subj-det,no,subj-det,False,893,2008,False
apw_eng_20091218_0322_4:9,neg-ext-nonsubj,immediately_available,immediately,available,Officials at the prosecutors ' office were not immediately available for comment .,apw_eng_20091218_0322_4,9,apw_eng_200912,"Han denied the allegation and vowed to exercise her right to remain silent during questioning , said Woo Sang-ho , a former lawmaker and spokesman for the main opposition Democratic Party .",Woo said the arrest was politically motivated to tarnish the reputation of Han -- now an adviser to the opposition party .,apw_eng_20091218,Apw,2009-12-18,negative,not_VP-adv,not,VP-adv,False,37512,2009,False
