hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,category,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
apw_eng_20001213_0646_6:10,neg-ext-nonsubj,that_different,that,different,"-LBQ-  I think I thought because it was n't that different from something I 'd done before , that in itself was different .  -RDQ-",apw_eng_20001213_0646_6,10,apw_eng_200012,"-LBQ-  No ,  -RDQ-  Van Sant says .","After becoming a critics ' favorite with such edgy films as  -LBQ-  Drugstore Cowboy ,  -RDQ-   -LBQ-  My Own Private Idaho  -RDQ-  and  -LBQ-  To Die For ,  -RDQ-  Van Sant experimented with the mainstream on  -LBQ-  Good Will Hunting .  -RDQ-",outdated_input_file,apw_eng_20001213,Apw,2000-12-13,negative,not_VP-adv,not,VP-adv,False,53077,2000,False
nyt_eng_19950814_0514_15:6,neg-ext-nonsubj,that_draconian,that,draconian,-LBQ-  They will not be that Draconian .  -RDQ-,nyt_eng_19950814_0514_15,6,nyt_eng_199508,"-LBQ-  There will be changes ,  -RDQ-  White said .","But GOP leaders are circulating plans that would hike patient costs , reduce some benefits and perhaps offer an annual voucher payment to the elderly .",outdated_input_file,nyt_eng_19950814,Nyt1,1995-08-14,negative,not_VP-adv,not,VP-adv,True,53945,1995,False
nyt_eng_19990623_0126_27:5,neg-ext-nonsubj,that_easy,that,easy,-LBQ-  It 's not that easy .  -RDQ-,nyt_eng_19990623_0126_27,5,nyt_eng_199906,"-LBQ-  Every week , even right after I win , they want another win , another trophy ,  -RDQ-  she said .",Being the defending champ here does n't put more pressure on her .,outdated_input_file,nyt_eng_19990623,Nyt1,1999-06-23,negative,not_VP-adv,not,VP-adv,False,19068,1999,False
nyt_eng_20071126_0104_43:23,neg-ext-nonsubj,that_good,that,good,"-LBQ-  Frankly a lot of the US has not been on top of the radiation issue partly because the data is not that good ,  -RDQ-  said Dr. Giles Boland , vice chairman for business development for the radiology department at Massachusetts General Hospital .",nyt_eng_20071126_0104_43,23,nyt_eng_200711,So doctors must make assumptions based on large-scale accidents or events such as the dropping of the atom bombs on Japan .,"But Bor , the Cambridge Health Alliance medicine chief , said in the absence of data on cumulative risk , doctors need to be thoughtful about CT use .",outdated_input_file,nyt_eng_20071126,Nyt2,2007-11-26,negative,not_VP-adv,not,VP-adv,False,29716,2007,False
nyt_eng_19950214_0188_2:19,,that_good,that,good,"-LBQ-  The Power Computing machines might as well have come from Apple -- the performance and compatibility are that good ,  -RDQ-  said Adrian Mello , Macworld 's editor-in-chief .",nyt_eng_19950214_0188_2,19,,,,outdated_input_file,nyt_eng_19950214,Nyt1,1995-02-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,50769,1995,False
apw_eng_20031117_0726_26:24,neg-ext-nonsubj,that_great,that,great,"-LBQ-  It would be wrong to say it 's outright lawlessness , but the reach of the state into rural China is not that great in some ways .  -RDQ-",apw_eng_20031117_0726_26,24,apw_eng_200311,"People disappear , they never come back ,  -RDQ-  he said .","By many accounts , China is reasonably safe .",outdated_input_file,apw_eng_20031117,Apw,2003-11-17,negative,not_VP-adv,not,VP-adv,False,37065,2003,False
nyt_eng_20000318_0075_16:20,neg-ext-nonsubj,that_high,that,high,"There is little sign so far that buying habits have changed , perhaps because gas prices are still not that high .",nyt_eng_20000318_0075_16,20,nyt_eng_200003,And the difference between $ 313 and $ 480 is not likely to change many people 's minds about what models they buy .,"Adjusted for inflation , the price of gas is still below the peak in 1981 , when it reached the equivalent of $ 2.46 today .",outdated_input_file,nyt_eng_20000318,Nyt2,2000-03-18,negative,not_VP-adv,not,VP-adv,False,92184,2000,False
nyt_eng_19960524_0007_12:17,,that_important,that,important,"-LBQ-  At this point of his career , I ca n't imagine a complete game being that important .",nyt_eng_19960524_0007_12,17,,,,outdated_input_file,nyt_eng_19960524,Nyt1,1996-05-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,201888,1996,False
nyt_eng_20010829_0111_11:10,neg-ext-nonsubj,that_loose,that,loose,"Standards are toughening , and they were never all that loose to begin with .",nyt_eng_20010829_0111_11,10,nyt_eng_200108,There will be more next year .,"Judges this year were taken to Windows on the World and the Gramercy Tavern for elegant dining experiences featuring all-New York veal , chicken , foie gras , seafood and so on to write about for back-home , mostly out-of-state consumption .",outdated_input_file,nyt_eng_20010829,Nyt2,2001-08-29,negative,never_VP-adv,never,VP-adv,False,2977,2001,False
nyt_eng_19951118_0180_15:19,neg-ext-subj,that_quick,that,quick,"-LBQ-  The puck must have gone in with one second left because no timekeeper in the league is that quick ,  -RDQ-  said Ron Wilson , the coach of the Ducks .",nyt_eng_19951118_0180_15,19,nyt_eng_199511,Milbury 's team was short one player when the Mighty Ducks scored with three-tenths of a second left in overtime for a 2-1 victory .,What was galling to Milbury was that his team was caught on a line shift when the Ducks scored on a rebound .,outdated_input_file,nyt_eng_19951118,Nyt1,1995-11-18,negative,no_subj-det,no,subj-det,True,950,1995,False
nyt_eng_20001115_0195_41:19,neg-ext-nonsubj,that_stupid,that,stupid,"-LBQ-  I 'm stupid ,  -RDQ-  he said with a wry chuckle ,  -LBQ-  but I 'm not that stupid .  -RDQ-",nyt_eng_20001115_0195_41,19,nyt_eng_200011,"He said in his deposition that if he 'd been warned that putting brakes on would kill him , he would n't have done it .",,outdated_input_file,nyt_eng_20001115,Nyt2,2000-11-15,negative,not_VP-adv,not,VP-adv,False,74363,2000,False
nyt_eng_19960401_0511_42:9,,too_aggressive,too,aggressive,"But others , arguing the FEC has been too aggressive in regulating election spending , believe the courts should allow political parties to become more involved in federal campaigns .",nyt_eng_19960401_0511_42,9,,,,outdated_input_file,nyt_eng_19960401,Nyt1,1996-04-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,183320,1996,False
nyt_eng_19961016_0672_8:5,,too_annoying,too,annoying,"-LBQ-  The ads are too annoying , and they do n't give enough information ,  -RDQ-  she said last week .",nyt_eng_19961016_0672_8,5,,,,outdated_input_file,nyt_eng_19961016,Nyt1,1996-10-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,246794,1996,False
apw_eng_20090916_1302_10:8,neg-ext-nonsubj,too_anxious,too,anxious,"No , the actors themselves are n't too anxious to wait for Sunday 's Emmy ceremony -- but their places are being held by large cardboard cards that bear their photos .",apw_eng_20090916_1302_10,8,apw_eng_200909,"So are Holly Hunter , Jack McBrayer and dozens of other nominees .",The Nokia Theatre 's blue seats were filling up Wednesday with the placeholders as workers began making assigned seating arrangements .,outdated_input_file,apw_eng_20090916,Apw,2009-09-16,negative,not_VP-adv,not,VP-adv,False,22843,2009,False
nyt_eng_19961206_0334_5:28,,too_burdensome,too,burdensome,"The software group , which includes International Business Machines Corp. , Microsoft Corp. , and 10 other computer companies , said it appeared the policy would be too burdensome and intrusive .",nyt_eng_19961206_0334_5,28,,,,outdated_input_file,nyt_eng_19961206,Nyt1,1996-12-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,263875,1996,False
nyt_eng_19970604_0311_2:3,,too_busy,too,busy,He 's too busy worrying about what might be .,nyt_eng_19970604_0311_2,3,,,,outdated_input_file,nyt_eng_19970604,Nyt1,1997-06-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,324604,1997,False
apw_eng_19980513_0696_31:20,neg-ext-nonsubj,too_careful,too,careful,"The fact is , we may be the next one to claim an innocent life if we are not too careful about our drinking habits .",apw_eng_19980513_0696_31,20,apw_eng_199805,"More often than not , we mistakenly assume that such calamity as running down a pedestrian , or ramming into another car would not happen to us , but to others in drunken stupor .",There is absolutely no harm in going out with our friends for a few drinks once in a while .,outdated_input_file,apw_eng_19980513,Apw,1998-05-13,negative,not_VP-adv,not,VP-adv,False,70803,1998,False
nyt_eng_19941104_0371_11:7,neg-ext-nonsubj,too_cold,too,cold,-LBQ-  Hopefully it wo n't be too cold .,nyt_eng_19941104_0371_11,7,nyt_eng_199411,We 're ready .,"Last time , it was pretty chilly .",outdated_input_file,nyt_eng_19941104,Nyt1,1994-11-04,negative,not_VP-adv,not,VP-adv,True,30075,1994,False
nyt_eng_20050715_0279_31:39,neg-ext-nonsubj,too_comfortable,too,comfortable,"-LBQ-  It certainly does n't mean they knew what the result was going to be , but it certainly is indicative that an opinion was going to come out and kind of an indication that they were not too comfortable in their position ,  -RDQ-  Zientz said .",nyt_eng_20050715_0279_31,39,nyt_eng_200507,"Zientz said he suspected the carrier may have wanted to settle , possibly to head off a legal precedent that would be bad for the industry .",Report not available,outdated_input_file,nyt_eng_20050715,Nyt2,2005-07-15,negative,not_VP-adv,not,VP-adv,False,20085,2005,False
nyt_eng_20010305_0420_33:42,neg-ext-nonsubj,too_crowded,too,crowded,"Robin Hopkins , 53 , who works for a public relations firm in Riverhead , N.Y. , on Long Island , stocked up on food over the weekend , starting on Friday in Riverhead at Waldbaum 's , which was not too crowded , and then finishing up Sunday morning in Wading River at a King Kullen , which was  -LBQ-  a zoo .  -RDQ-",nyt_eng_20010305_0420_33,42,nyt_eng_200103,"There was no way to measure the mass expenditure of unneeded energy and gastric distress , but it was undeniably a lot .",She rented the video  -LBQ-  Out of Africa  -RDQ-  and took work home .,outdated_input_file,nyt_eng_20010305,Nyt2,2001-03-05,negative,not_VP-adv,not,VP-adv,False,79446,2001,False
nyt_eng_19951122_0642_14:9,,too_dumb,too,dumb,"-LBQ-  So far , the Democrats have been too dumb to really focus on this ,  -RDQ-  Petri contended ,  -LBQ-  but they 'll get it eventually .  -RDQ-",nyt_eng_19951122_0642_14,9,,,,outdated_input_file,nyt_eng_19951122,Nyt1,1995-11-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,138853,1995,False
nyt_eng_20010907_0241_32:30,neg-ext-nonsubj,too_eager,too,eager,"As for silver mines , Smith says the stories are true  -COL-   -LBQ-  Yes , but the people who have found them on their ranches , they 're not too eager to tell anyone about it ,  -RDQ-  he says with a wink .",nyt_eng_20010907_0241_32,30,nyt_eng_200109,"As guests savor the biscuits , washed down with not-too-thick coffee served in empty jelly glasses , Smith discusses the history of the area , including a huge Indian encampment that was nearby , the granite quarrying , and the stopovers at the Dabbs by a noted North Texas couple _ Bonnie and Clyde .","Smith encourages everyone to get another helping as he circles the table , spooning out hot , creamy red-eye gravy .",outdated_input_file,nyt_eng_20010907,Nyt2,2001-09-07,negative,not_VP-adv,not,VP-adv,False,90108,2001,False
nyt_eng_19980227_0430_15:20,,too_early,too,early,"Still , there is a lesson to be learned from his early problems yesterday , namely that it 's too early to start spending the bonus check from winning the championship .",nyt_eng_19980227_0430_15,20,,,,outdated_input_file,nyt_eng_19980227,Nyt1,1998-02-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,416732,1998,False
nyt_eng_19970804_0742_21:4,,too_early,too,early,"While it 's too early to say which of the new computers will emerge as the winner , MacWEEK magazine has said that based on price , performance and service history , Power seems to have an edge .",nyt_eng_19970804_0742_21,4,,,,outdated_input_file,nyt_eng_19970804,Nyt1,1997-08-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,345349,1997,False
nyt_eng_19970825_0005_17:8,,too_early,too,early,"To be sure , it 's  -LBQ-  too early  -RDQ-  for the Bundesbank to raise interest rates this week , said Yasuhisa Morikuni , a customer trader at Bank of America .",nyt_eng_19970825_0005_17,8,,,,outdated_input_file,nyt_eng_19970825,Nyt1,1997-08-25,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,351859,1997,False
nyt_eng_19960701_0039_22:58,,too_expensive,too,expensive,"Ironically , few of the new films will actually benefit any Bosnians , for while much of the city looks like an extended film set of the post-apocalyptic sort -LRB- that 's excluding many apartment blocks built in Communist brutal -RRB- , most of the actual filming will be done abroad _ insurance premiums for Bosnia are too expensive and filmmakers need government permission to shoot , which is not granted easily .",nyt_eng_19960701_0039_22,58,,,,outdated_input_file,nyt_eng_19960701,Nyt1,1996-07-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,211142,1996,False
nyt_eng_20050706_0317_84:10,neg-ext-nonsubj,too_hard,too,hard,"When he was a baby , it was n't too hard .",nyt_eng_20050706_0317_84,10,nyt_eng_200507,-LBQ-  Nobody could do anything for you .,"As he aged , we started realizing ` It 's going to be pretty drastic , the differences between him and other kids .  -RDQ-  '",outdated_input_file,nyt_eng_20050706,Nyt2,2005-07-06,negative,not_VP-adv,not,VP-adv,False,20428,2005,False
nyt_eng_19971023_0744_15:25,,too_high,too,high,"In the broader market , U.S. stocks tumbled as a rout in Asian and European stock markets ignited concern that global share prices are too high .",nyt_eng_19971023_0744_15,25,,,,outdated_input_file,nyt_eng_19971023,Nyt1,1997-10-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,373692,1997,False
nyt_eng_19970501_0049_18:12,,too_inflexible,too,inflexible,"That would create a problem , because estate guardianships are  -LBQ-  too inflexible , and you ca n't do anything without court permission ,  -RDQ-  explains Encino , Calif. , estate lawyer William Winslow .",nyt_eng_19970501_0049_18,12,,,,outdated_input_file,nyt_eng_19970501,Nyt1,1997-05-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,312797,1997,False
nyt_eng_20010507_0271_14:21,neg-ext-nonsubj,too_intrusive,too,intrusive,"-LBQ-  In the public arena , the debate will come down to what is too intrusive and what 's not too intrusive ,  -RDQ-  said Benjamin M. Renshaw , managing director and chief operating officer of Veltek .",nyt_eng_20010507_0271_14,21,nyt_eng_200105,"When Veltek and another Massachusetts company , Viisage Technology Inc. of Littleton , were asked by police to install a biometric-based surveillance system at Super Bowl XXXV in Tampa , Fla. , the American Civil Liberties Union and other privacy advocates criticized the move .","-LBQ-  For biometrics to have a future , it needs to be non-intrusive .  -RDQ-",outdated_input_file,nyt_eng_20010507,Nyt2,2001-05-07,negative,not_VP-adv,not,VP-adv,False,61719,2001,False
nyt_eng_19970724_0871_15:29,,too_large,too,large,"Government officials and developers both expect that no matter what the final design , some advocacy groups will sue to stop it on the grounds that it is too large and harms the character of the neighborhood _ just as they did with the Zuckerman plan .",nyt_eng_19970724_0871_15,29,,,,outdated_input_file,nyt_eng_19970724,Nyt1,1997-07-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,341797,1997,False
nyt_eng_19950514_0210_38:12,,too_late,too,late,"We tried to get back into it , but it was too late .",nyt_eng_19950514_0210_38,12,,,,outdated_input_file,nyt_eng_19950514,Nyt1,1995-05-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,75887,1995,False
nyt_eng_19961214_0174_34:4,,too_little,too,little,"-LBQ-  It 's too little to go back to , but it 's too much to abandon ,  -RDQ-  Ms. Maddox said of her house .",nyt_eng_19961214_0174_34,4,,,,outdated_input_file,nyt_eng_19961214,Nyt1,1996-12-14,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,266527,1996,False
nyt_eng_19940726_0392_19:10,,too_long,too,long,"For Newark 's schoolchildren , that is a year too long .",nyt_eng_19940726_0392_19,10,,,,outdated_input_file,nyt_eng_19940726,Nyt1,1994-07-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,5630,1994,False
nyt_eng_19970507_0835_8:21,,too_low,too,low,The commission also knew Congress would not tolerate higher basic residential rates _ even though these highly subsidized rates are too low to lure competition into local markets .,nyt_eng_19970507_0835_8,21,,,,outdated_input_file,nyt_eng_19970507,Nyt1,1997-05-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,315157,1997,False
nyt_eng_19960819_0137_55:7,,too_low,too,low,Tolerance in this party is far too low .,nyt_eng_19960819_0137_55,7,,,,outdated_input_file,nyt_eng_19960819,Nyt1,1996-08-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,226554,1996,False
nyt_eng_20070228_0143_13:20,neg-ext-nonsubj,too_optimistic,too,optimistic,"After reporting a 28 percent drop in fourth-quarter profit last week , he warned analysts that he was n't too optimistic that Home Depot would pull out of the housing slump with big strides anytime soon .",nyt_eng_20070228_0143_13,20,nyt_eng_200702,"Blake , who took the helm of Home Depot in early January following Nardelli 's abrupt exit , was expected to take a conservative stance .",Executives said Wednesday they 're banking on this year 's retail investments to pay off with  -LBQ-  above market  -RDQ-  growth rates beyond 2007 .,outdated_input_file,nyt_eng_20070228,Nyt2,2007-02-28,negative,not_VP-adv,not,VP-adv,False,47682,2007,False
nyt_eng_19970430_0835_18:35,,too_painful,too,painful,"Yeltsin , who skillfully plays his subordinates off against each other to maintain his own power , may switch his support back to the Chernomyrdin wing if he senses that the latest reforms are too painful or unpopular , said Dmitry Pinsker , a political analyst for the respected weekly Itogi .",nyt_eng_19970430_0835_18,35,,,,outdated_input_file,nyt_eng_19970430,Nyt1,1997-04-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,312730,1997,False
nyt_eng_19971207_0264_8:14,,too_slow,too,slow,"Brown did n't want any part of this action  -COL-  his reactions are too slow , his ego too bruised for a game like this _ quick , furious action full of momentum shifts and mood swings .",nyt_eng_19971207_0264_8,14,,,,outdated_input_file,nyt_eng_19971207,Nyt1,1997-12-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,389749,1997,False
nyt_eng_19980224_0413_18:11,,too_tough,too,tough,"Well , they got rid of him because he was too tough or he was n't a player 's coach .",nyt_eng_19980224_0413_18,11,,,,outdated_input_file,nyt_eng_19980224,Nyt1,1998-02-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,415725,1998,False
nyt_eng_19961219_0567_1:17,,too_vague,too,vague,"The television industry announced its age-based content ratings system Thursday amid unrelenting criticism that it is too vague to help parents screen violence , sex and coarse language from what their children watch .",nyt_eng_19961219_0567_1,17,,,,outdated_input_file,nyt_eng_19961219,Nyt1,1996-12-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,268263,1996,False
nyt_eng_19980507_0459_24:10,,too_weak,too,weak,"From their viewpoint , Rice 's knee was obviously too weak from the surgery to withstand a hit .",nyt_eng_19980507_0459_24,10,,,,outdated_input_file,nyt_eng_19980507,Nyt1,1998-05-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,436522,1998,False
nyt_eng_19950823_0302_8:4,,tremendously_loud,tremendously,loud,-LBQ-  It was tremendously loud .  -RDQ-,nyt_eng_19950823_0302_8,4,,,,outdated_input_file,nyt_eng_19950823,Nyt1,1995-08-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,108553,1995,False
nyt_eng_19941121_0040_13:15,,truly_gigantic,truly,gigantic,"The Protege 's ad campaign touts the car 's interior space , which is truly gigantic , at least in raw cubic feet .",nyt_eng_19941121_0040_13,15,,,,outdated_input_file,nyt_eng_19941121,Nyt1,1994-11-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,31549,1994,False
nyt_eng_19950907_0696_41:7,,truly_independent,truly,independent,We want independent expenditures to be truly independent .,nyt_eng_19950907_0696_41,7,,,,outdated_input_file,nyt_eng_19950907,Nyt1,1995-09-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,113056,1995,False
nyt_eng_19970912_0544_29:14,,unusually_attentive,unusually,attentive,"The City Opera chorus and orchestra , conducted by George Manahan , were unusually attentive to one another from their respective perches .",nyt_eng_19970912_0544_29,14,,,,outdated_input_file,nyt_eng_19970912,Nyt1,1997-09-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,358607,1997,False
nyt_eng_20011109_0242_43:4,unknown-polarity,very_alert,very,alert,"-LBQ-  Everybody is very alert to the shenanigans at Enron ,  -RDQ-  said Christopher Ellinghaus of Willams Capital in New York .",nyt_eng_20011109_0242_43,4,nyt_eng_200111,"The company 's profits , which were always a bit difficult to understand based on the company 's accounting methods , were n't quite as high as originally portrayed , according to the SEC filings .",Restated earnings,outdated_input_file,nyt_eng_20011109,Nyt2,2001-11-09,unknown,everybody_subj,everybody,subj,False,434,2001,False
nyt_eng_19960702_0221_6:9,,very_bad,very,bad,"-LBQ-  The profitability of CS Holding has been very bad , with every major acquisition basically a failure ,  -RDQ-  said Hans Kaufmann , a fund manager at Bank Julius Baer & Co. who manages 550 million Swiss francs -LRB- $ 440 million -RRB- in securities .",nyt_eng_19960702_0221_6,9,,,,outdated_input_file,nyt_eng_19960702,Nyt1,1996-07-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,211594,1996,False
nyt_eng_19950607_0026_17:5,,very_careful,very,careful,"-LBQ-  They should be very careful ,  -RDQ-  said Ashish Bhatnagar , analyst with SSKI Group , a brokerage in Bombay .",nyt_eng_19950607_0026_17,5,,,,outdated_input_file,nyt_eng_19950607,Nyt1,1995-06-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,82879,1995,False
nyt_eng_20041201_0112_7:11,neg-ext-nonsubj,very_clear,very,clear,"What are they , exactly ? The movie was n't very clear .",nyt_eng_20041201_0112_7,11,nyt_eng_200412,"Q  -COL-  While watching the movie  -LBQ-  Brother Bear  -RDQ-  for the millionth time , I got to wondering about the  -LBQ-  totems  -RDQ-  they refer to .","-- G.K. , Arlington A  -COL-  This is a Disney film , my friend , not an American Indian Studies class .",outdated_input_file,nyt_eng_20041201,Nyt2,2004-12-01,negative,not_VP-adv,not,VP-adv,False,76467,2004,False
nyt_eng_19951218_0529_55:6,,very_clear-cut,very,clear-cut,"This one is very , very clear-cut .  -RDQ-",nyt_eng_19951218_0529_55,6,,,,outdated_input_file,nyt_eng_19951218,Nyt1,1995-12-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,147219,1995,False
nyt_eng_19951226_0299_12:14,,very_close,very,close,"Generally you can expect money market funds to produce a yield that 's very close to the rate of inflation _ perhaps a tad better , but not much .",nyt_eng_19951226_0299_12,14,,,,outdated_input_file,nyt_eng_19951226,Nyt1,1995-12-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,149517,1995,False
nyt_eng_19961119_0626_22:5,,very_close,very,close,"-LBQ-  Iran has been very close to the Muslims here , and the main political party ,  -RDQ-  he said .",nyt_eng_19961119_0626_22,5,,,,outdated_input_file,nyt_eng_19961119,Nyt1,1996-11-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,258550,1996,False
nyt_eng_19950908_0347_14:4,,very_developer-friendly,very,developer-friendly,-LBQ-  It 's very developer-friendly .,nyt_eng_19950908_0347_14,4,,,,outdated_input_file,nyt_eng_19950908,Nyt1,1995-09-08,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,113305,1995,False
nyt_eng_19980331_0397_30:11,,very_different,very,different,"But if it 's a delaying tactic , that 's very different , and that we 'll have to find out .  -RDQ-",nyt_eng_19980331_0397_30,11,,,,outdated_input_file,nyt_eng_19980331,Nyt1,1998-03-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,426443,1998,False
apw_eng_19960918_0893_15:18,neg-ext-nonsubj,very_different,very,different,"-LBQ-  Our sources tell us that the government has reached an agreement on Hebron that is not very different than the previous one and that they will move on it after Sukkot ,  -RDQ-  settler spokesman Yehiel Leiter said Wednesday .",apw_eng_19960918_0893_15,18,apw_eng_199609,"Netanyahu has said he wants to modify the agreement to increase security for the 450 Jewish settlers who live in Hebron , a city of 94,000 Palestinians .",The weeklong Sukkot holiday ends Oct. 5 .,outdated_input_file,apw_eng_19960918,Apw,1996-09-18,negative,not_VP-adv,not,VP-adv,False,34913,1996,False
nyt_eng_19940927_0385_23:20,,very_disappointed,very,disappointed,"-LBQ-  If they lock us out , it 's really going to hurt this sport and we 'll be very disappointed about it .  -RDQ-",nyt_eng_19940927_0385_23,20,,,,outdated_input_file,nyt_eng_19940927,Nyt1,1994-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,19589,1994,False
nyt_eng_19950527_0202_6:4,,very_distraught,very,distraught,"Marife Nichols was very distraught , the sheriff 's report said ,  -LBQ-  requesting the police officer to go up and take fingerprints at the house in the bedroom .  -RDQ-",nyt_eng_19950527_0202_6,4,,,,outdated_input_file,nyt_eng_19950527,Nyt1,1995-05-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,79750,1995,False
nyt_eng_19970213_0681_17:7,,very_early,very,early,"-LBQ-  These African countries are still very early in their reforms ,  -RDQ-  said Grace Pineda , the fund 's manager .",nyt_eng_19970213_0681_17,7,,,,outdated_input_file,nyt_eng_19970213,Nyt1,1997-02-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,286700,1997,False
apw_eng_20020710_0706_5:19,neg-ext-nonsubj,very_effective,very,effective,"-LBQ-  Obesity is a huge problem , especially among children , and the treatments we offer are n't very effective ,  -RDQ-  Anderson said Tuesday .",apw_eng_20020710_0706_5,19,apw_eng_200207,"About 51 million Americans are obese and another 61 million are overweight , according to the American Obesity Association .",-LBQ-  There are no magic bullets for treating obesity .,outdated_input_file,apw_eng_20020710,Apw,2002-07-10,negative,not_VP-adv,not,VP-adv,False,13254,2002,False
nyt_eng_19940927_0387_15:10,,very_excited,very,excited,"-LBQ-  I read the part , and I was very excited about it ,  -RDQ-  Landau said .",nyt_eng_19940927_0387_15,10,,,,outdated_input_file,nyt_eng_19940927,Nyt1,1994-09-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,19590,1994,False
nyt_eng_19960729_0293_34:4,,very_flexible,very,flexible,"-LBQ-  It 's very flexible to take advantage of new opportunities , but with a very short horizon .  -RDQ-",nyt_eng_19960729_0293_34,4,,,,outdated_input_file,nyt_eng_19960729,Nyt1,1996-07-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,220258,1996,False
nyt_eng_19980401_0315_40:4,,very_frustrating,very,frustrating,"-LBQ-  It was very frustrating , it was tough to handle as a captain ,  -RDQ-  Mowers said .",nyt_eng_19980401_0315_40,4,,,,outdated_input_file,nyt_eng_19980401,Nyt1,1998-04-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,426738,1998,False
nyt_eng_19951216_0218_10:11,,very_good,very,good,"-LBQ-  With Microsoft handling the technology , the chances are very good .  -RDQ-",nyt_eng_19951216_0218_10,11,,,,outdated_input_file,nyt_eng_19951216,Nyt1,1995-12-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,146730,1995,False
nyt_eng_19970326_0489_26:6,,very_good,very,good,"Wheat  -LBQ-  prices are n't very good and costs are higher ,  -RDQ-  he said .",nyt_eng_19970326_0489_26,6,,,,outdated_input_file,nyt_eng_19970326,Nyt1,1997-03-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,300593,1997,False
nyt_eng_20021014_0190_59:18,neg-ext-nonsubj,very_good,very,good,"As a colleague of mine once said ,  -LBQ-  He 's calculating , but he 's not very good at it .  -RDQ-",nyt_eng_20021014_0190_59,18,nyt_eng_200210,"I say that , but I worry that the risk propensity of Saddam is hard for us to fathom .",Q.,outdated_input_file,nyt_eng_20021014,Nyt2,2002-10-14,negative,not_VP-adv,not,VP-adv,False,33664,2002,False
nyt_eng_20041106_0175_27:5,neg-ext-nonsubj,very_good,very,good,My emotions are n't very good right now .  -RDQ-,nyt_eng_20041106_0175_27,5,nyt_eng_200411,We jumped up on them early and they came back and held their poise .,"It was Ross ' first game in the Army-Air Force-Navy series that determines the winner of the Commander-in-Chief 's Trophy , with Navy in the driver 's seat to win or retain the trophy because of a 24-21 victory over Air Force .",outdated_input_file,nyt_eng_20041106,Nyt2,2004-11-06,negative,not_VP-adv,not,VP-adv,False,7318,2004,False
