hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_108.6437_x1739653_39:14-15,much,better,Compare these metrics to their state in the Situation phase and show how much better YOU delivered .,and show how much better YOU delivered .,Compare these metrics to their state in the Situation phase and show how [MASK] better YOU delivered .,"{'much': 0.9604003429412842, 'far': 0.017154784873127937, 'many': 0.0031826782505959272, 'substantially': 0.0015528141520917416, 'quickly': 0.001356842229142785, 'effectively': 0.0012922839960083365, 'significantly': 0.0009904676117002964, 'little': 0.0009701072121970356, 'well': 0.0006736232899129391, 'fast': 0.0005585241015069187, 'often': 0.0005096859531477094, 'progressively': 0.0004860510234721005, 'exactly': 0.00045006442815065384, 'easily': 0.0004205508448649198, 'rapidly': 0.0003751066396944225, 'badly': 0.00033724168315529823, 'dramatically': 0.00032825800008140504, 'consistently': 0.00025623326655477285, 'efficiently': 0.00024405781005043536, 'slightly': 0.00022183645342011005, 'drastically': 0.00021548585209529847, 'soon': 0.00020759507606271654, 'smoothly': 0.0002045839064521715, 'considerably': 0.0001871231070253998, 'or': 0.00017076305812224746, 'slowly': 0.00012971209071110934, 'vastly': 0.00012103498011128977, 'fares': 0.00010987933637807146, 'and': 0.00010073991870740429, 'reasonably': 9.464452159591019e-05}",0.00032,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.00045,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0
pcc_eng_29_109.3070_x1745169_14:4-5,even,better,And it got even better for Lovenkrands seconds after Carroll was denied a hat -trick following a goal-line clearance by Gyepes .,And it got even better for Lovenkrands seconds,And it got [MASK] better for Lovenkrands seconds after Carroll was denied a hat -trick following a goal-line clearance by Gyepes .,"{'even': 0.5091103911399841, 'far': 0.11393062770366669, 'much': 0.09932715445756912, 'way': 0.031404171139001846, 'ever': 0.021286170929670334, 'no': 0.016001956537365913, 'progressively': 0.010604050010442734, 'slightly': 0.009374899789690971, 'noticeably': 0.008778741583228111, 'considerably': 0.00875740684568882, 'significantly': 0.007820997387170792, 'any': 0.00680584367364645, 'exactly': 0.00608645798638463, 'arguably': 0.005870569497346878, 'somewhat': 0.005124906077980995, 'markedly': 0.0036466873716562986, 'off': 0.0033011736813932657, 'nothing': 0.0032400551717728376, 'still': 0.003121703863143921, 'probably': 0.003045405261218548, 'twice': 0.002971770241856575, 'all': 0.0026392254512757063, 'really': 0.002439310308545828, 'out': 0.002411649329587817, 'vastly': 0.002401866717264056, 'back': 0.00229470944032073, 'steadily': 0.0022941199131309986, 'quite': 0.0022162534296512604, 'substantially': 0.0020617572590708733, 'definitely': 0.0019597148057073355}",0.00937,0.00609,0.0,0.00466,0.0,0.0,0.0,0.00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512,0.0,0.0,0.02737,0.50911,0.00512,0.0,0.0,0.00466,0.00937,0.0,0.0
pcc_eng_29_109.3742_x1746274_17:4-5,especially,bitter,"It may taste especially bitter or otherwise "" off . ""","It may taste especially bitter or otherwise ""","It may taste [MASK] bitter or otherwise "" off . ""","{'either': 0.2440178096294403, 'slightly': 0.1391289383172989, 'mildly': 0.08962226659059525, 'very': 0.06108788028359413, 'something': 0.034648481756448746, 'too': 0.030415372923016548, 'faintly': 0.0278435330837965, 'somewhat': 0.023877784609794617, 'both': 0.01796966977417469, 'moderately': 0.013536668382585049, 'distinctly': 0.012741275131702423, 'as': 0.012450136244297028, 'extremely': 0.010954824276268482, 'bitter': 0.010771381668746471, 'intensely': 0.00944995041936636, 'or': 0.006736551411449909, 'strongly': 0.0063508013263344765, 'dangerously': 0.006027044262737036, ',': 0.005948791280388832, 'quite': 0.005749579053372145, 'anything': 0.005562435835599899, 'vaguely': 0.005467566661536694, 'less': 0.004925108049064875, 'alternately': 0.004083776846528053, 'pleasantly': 0.003910099156200886, 'more': 0.003850591601803899, '##ly': 0.0031804635655134916, 'rather': 0.0030547636561095715, 'deeply': 0.0028142821975052357, 'almost': 0.0028110244311392307}",0.15267,0.0,0.00878,0.06684,0.00917,0.01095,0.0,0.0,0.0,0.0,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02693,0.0,0.0,0.0,0.03042,0.02693,0.02123,0.03042,0.07779,0.13913,0.0,0.0
pcc_eng_29_109.3563_x1745987_07:17-18,extremely,similar,"Although the watch pictured below is not Walt Disney 's Rolex , I believe it is extremely similar in appearance .",believe it is extremely similar in appearance .,"Although the watch pictured below is not Walt Disney 's Rolex , I believe it is [MASK] similar in appearance .","{'remarkably': 0.14221422374248505, 'visually': 0.13422085344791412, 'very': 0.12643077969551086, 'somewhat': 0.07764270156621933, 'quite': 0.06238766387104988, 'physically': 0.048801273107528687, 'fairly': 0.03373122587800026, 'substantially': 0.024684106931090355, 'indeed': 0.020178616046905518, 'extremely': 0.01892879605293274, 'actually': 0.015866314992308617, 'structurally': 0.015344553627073765, 'technically': 0.014626356773078442, 'slightly': 0.011907382868230343, 'rather': 0.011674389243125916, 'essentially': 0.011208792217075825, 'distinctly': 0.0082001443952322, 'mechanically': 0.007419051136821508, 'exactly': 0.006364263128489256, 'genetically': 0.005757270846515894, 'fundamentally': 0.005414808169007301, 'highly': 0.005169137846678495, 'broadly': 0.005093765910714865, 'certainly': 0.00486208638176322, 'roughly': 0.004623798653483391, 'vaguely': 0.004485434852540493, 'also': 0.004277126397937536, 'probably': 0.004198333248496056, 'curiously': 0.004120253026485443, 'more': 0.0036856334190815687}",0.01191,0.00636,0.00369,0.18882,0.00517,0.01893,0.0,0.02073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12305,0.0,0.0,0.00636,0.0,0.12305,0.00369,0.0,0.20775,0.01191,0.0,0.0
pcc_eng_29_109.3780_x1746322_29:5-6,very,early,"And this is why very early adopters have tended to include companies undergoing mergers and acquisitions , as SDN allows them to integrate acquisitions onboard faster .",this is why very early adopters have tended,"And this is why [MASK] early adopters have tended to include companies undergoing mergers and acquisitions , as SDN allows them to integrate acquisitions onboard faster .","{'most': 0.25874850153923035, 'some': 0.14041614532470703, 'these': 0.11900744587182999, 'many': 0.11834242194890976, 'recent': 0.04448256269097328, 'the': 0.044273823499679565, 'since': 0.03115774691104889, 'other': 0.01310790330171585, 'newer': 0.01226854883134365, 'modern': 0.010716055519878864, 'those': 0.008615450002253056, 'because': 0.006148781627416611, 'such': 0.005906476639211178, 'subsequent': 0.004620566964149475, 'typical': 0.004565566778182983, 'today': 0.0038459438364952803, 'nowadays': 0.0036253067664802074, 'several': 0.0035071559250354767, ',': 0.0031882168259471655, 'relatively': 0.0031731321942061186, 'certain': 0.0028566743712872267, 'very': 0.002763350959867239, 'commercial': 0.0027605195064097643, 'more': 0.0027494963724166155, 'future': 0.0026679099537432194, 'thus': 0.002653899835422635, 'early': 0.0026363804936408997, 'mainstream': 0.002598979976028204, 'historically': 0.0024311610031872988, 'their': 0.0023281225003302097}",0.0,0.0,0.2615,0.00276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14042,0.0,0.0,0.0,0.26467,0.0,0.00276,0.0,0.0,0.0
pcc_eng_29_109.1191_x1742250_124:29-30,too,powerful,"These offenders , too , experience negative feelings before and after the offense , but the positives that they feel when they are actually about to offend are too powerful to stop them .",to offend are too powerful to stop them,"These offenders , too , experience negative feelings before and after the offense , but the positives that they feel when they are actually about to offend are [MASK] powerful to stop them .","{'too': 0.4875814616680145, 'sufficiently': 0.4429157078266144, 'enough': 0.029979422688484192, 'so': 0.005004763603210449, 'extremely': 0.003621124429628253, 'very': 0.0031056825537234545, 'not': 0.0018672760343179107, 'nonetheless': 0.0016345285112038255, 'more': 0.00156464206520468, 'sometimes': 0.0014714791905134916, 'incredibly': 0.001379446592181921, 'often': 0.0013210345059633255, 'also': 0.0010289219208061695, 'sufficient': 0.001002351171337068, 'insufficient': 0.0008258729940280318, 'somehow': 0.0007970198057591915, 'always': 0.00073502107989043, 'equally': 0.0006472936947830021, 'really': 0.0005842922255396843, 'still': 0.0005654158303514123, 'potentially': 0.0004900789936073124, 'usually': 0.00047158313100226223, 'immensely': 0.0004367153742350638, 'especially': 0.00038855127058923244, 'particularly': 0.00035965011920779943, 'nevertheless': 0.0003480058803688735, 'quite': 0.00032856035977602005, 'overly': 0.0003227765264455229, 'ultimately': 0.0003047997015528381, 'actually': 0.0002915617369581014}",0.0,0.0,0.00156,0.00402,0.0,0.00437,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.00138,0.0,0.00032,0.0,0.0,0.0,0.00187,0.00253,0.0,0.51756,0.0,0.00156,0.52257,0.008,0.0,0.0,0.0
pcc_eng_29_109.2891_x1744874_05:6-7,very,interesting,"It now appears that some very interesting intel has dropped , and you guys can read up on it below .",appears that some very interesting intel has dropped,"It now appears that some [MASK] interesting intel has dropped , and you guys can read up on it below .","{'pretty': 0.14258956909179688, 'very': 0.12166430056095123, 'really': 0.09024989604949951, 'more': 0.07525904476642609, 'fairly': 0.0535963773727417, 'potentially': 0.03580162301659584, 'less': 0.026040101423859596, 'other': 0.025774871930480003, 'damn': 0.020474977791309357, 'extremely': 0.019517797976732254, 'highly': 0.017446188256144524, 'incredibly': 0.017393650487065315, 'damned': 0.014145470224320889, 'rather': 0.010448409244418144, 'new': 0.00911870226264, 'kinda': 0.00873029325157404, 'truly': 0.008218172937631607, 'extra': 0.007028025574982166, 'seriously': 0.006523564457893372, 'supposedly': 0.006221804767847061, 'particularly': 0.006151263136416674, 'relatively': 0.0057648466899991035, 'previously': 0.0055543603375554085, 'wildly': 0.00536153931170702, 'quite': 0.005039001349359751, 'some': 0.00494905561208725, 'increasingly': 0.004938294179737568, 'real': 0.004824577830731869, 'genuinely': 0.004627333953976631, 'little': 0.004578798543661833}",0.00622,0.0,0.1013,0.21695,0.01745,0.02567,0.0,0.01285,0.00652,0.0,0.0,0.0,0.0,0.0,0.01739,0.0,0.0,0.0,0.0,0.21536,0.0,0.00495,0.0,0.0,0.21536,0.10706,0.0,0.24262,0.0,0.0,0.0
pcc_eng_29_108.4937_x1737253_3:19-20,more,familiar,"We are excited to have future patients and their families browse our website , in order to get more familiar with our practice .",order to get more familiar with our practice,"We are excited to have future patients and their families browse our website , in order to get [MASK] familiar with our practice .","{'everyone': 0.1797405183315277, 'people': 0.14651621878147125, 'more': 0.13302238285541534, 'someone': 0.12281177937984467, 'readers': 0.04641040414571762, 'them': 0.029792986810207367, 'anyone': 0.026115840300917625, 'you': 0.0249409731477499, 'those': 0.01765265315771103, 'everybody': 0.016478406265378, 'viewers': 0.015306483022868633, 'better': 0.014237946830689907, 'customers': 0.010971720330417156, 'ourselves': 0.00980323739349842, 'visitors': 0.009496002458035946, 'users': 0.008497262373566628, 'patients': 0.006978803779929876, 'somebody': 0.006461664568632841, 'closer': 0.005208846181631088, 'clients': 0.004852262791246176, 'audiences': 0.0047418586909770966, 'members': 0.004626982379704714, 'others': 0.0042856670916080475, 'students': 0.004033465404063463, 'adults': 0.003917579539120197, 'listeners': 0.003773794276639819, 'fully': 0.003688056720420718, 'themselves': 0.003658145433291793, 'players': 0.003461643122136593, 'us': 0.003281782381236553}",0.0,0.0,0.13302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13302,0.0,0.0,0.0,0.00369,0.0
pcc_eng_29_108.2343_x1733019_24:38-39,really,comfortable,"For example , a VIP 24 seater bus with ac ( think of it just like a fridge on wheels ) will run you the very best end of your touring budget , but offer you a really comfortable trip ( albeit a cool one ) .",offer you a really comfortable trip ( albeit,"For example , a VIP 24 seater bus with ac ( think of it just like a fridge on wheels ) will run you the very best end of your touring budget , but offer you a [MASK] comfortable trip ( albeit a cool one ) .","{'more': 0.22822172939777374, 'reasonably': 0.1677728146314621, 'very': 0.11159252375364304, 'less': 0.10753241181373596, 'fairly': 0.069198377430439, 'rather': 0.056179068982601166, 'relatively': 0.04592059180140495, 'somewhat': 0.02705000713467598, 'moderately': 0.017758330330252647, 'really': 0.01697791926562786, 'particularly': 0.013813856057822704, 'pretty': 0.007518023252487183, 'comparatively': 0.007112716790288687, 'most': 0.006914529949426651, 'potentially': 0.006363169755786657, 'surprisingly': 0.005614754278212786, 'perfectly': 0.004514723550528288, 'real': 0.0037687302101403475, 'quite': 0.0035488589201122522, 'generally': 0.003347885562106967, 'truly': 0.0031823632307350636, 'remarkably': 0.0026589157059788704, 'nice': 0.0026505531277507544, 'financially': 0.002630847040563822, 'little': 0.0022379159927368164, 'much': 0.002145817270502448, 'completely': 0.0020913362968713045, 'least': 0.0020236859563738108, 'mostly': 0.001996592152863741, 'mildly': 0.001830686116591096}",0.18553,0.0,0.34469,0.13212,0.0,0.01381,0.0,0.00318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00661,0.0,0.15995,0.0,0.0,0.0,0.0,0.15995,0.39061,0.0,0.14593,0.0,0.00661,0.0
pcc_eng_29_109.1610_x1742872_23:25-26,really,spicy,It is advised by Evolution Slimming that when taking the supplement you try and follow a healthy eating regime and try and avoid eating really spicy foods where you can .,and avoid eating really spicy foods where you,It is advised by Evolution Slimming that when taking the supplement you try and follow a healthy eating regime and try and avoid eating [MASK] spicy foods where you can .,"{'any': 0.2974429428577423, 'more': 0.07475485652685165, 'some': 0.051384907215833664, 'certain': 0.04415168613195419, 'very': 0.032127633690834045, 'other': 0.031709883362054825, 'those': 0.029790155589580536, 'less': 0.023220261558890343, 'the': 0.022824790328741074, 'healthy': 0.015069541521370411, 'these': 0.013228394091129303, 'overly': 0.011768999509513378, 'extremely': 0.0084107406437397, 'such': 0.008062483742833138, 'eating': 0.006743399426341057, 'too': 0.006640872918069363, 'fresh': 0.006525139790028334, 'many': 0.0061424123123288155, 'extra': 0.005474257282912731, 'relatively': 0.0051372773014009, 'with': 0.004938292782753706, 'or': 0.0046418276615440845, 'all': 0.004297676961869001, 'particularly': 0.003973518963903189, 'enough': 0.003964914940297604, 'on': 0.00388776115141809, 'in': 0.0038257462438195944, 'their': 0.003532762872055173, 'using': 0.0033847137819975615, 'naturally': 0.0033688631374388933}",0.0,0.0,0.09798,0.03213,0.0,0.01238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177,0.0,0.0,0.0,0.0,0.05138,0.0,0.01061,0.0,0.10311,0.01061,0.04451,0.0,0.0,0.0
pcc_eng_29_109.5139_x1748490_53:4-5,partly,true,It 's only partly true .,It 's only partly true .,It 's only [MASK] true .,"{'partly': 0.34210067987442017, 'partially': 0.15456920862197876, 'not': 0.03972182050347328, 'vaguely': 0.019169064238667488, 'absolutely': 0.017630670219659805, 'proven': 0.016646701842546463, 'really': 0.015366309322416782, 'if': 0.013929973356425762, 'maybe': 0.01065068319439888, 'ever': 0.010509191080927849, 'probably': 0.010223408229649067, 'now': 0.009723348543047905, 'once': 0.00926284585148096, 'rarely': 0.008406727574765682, 'plain': 0.007796726189553738, 'true': 0.007788714487105608, 'twice': 0.007739781867712736, 'sometimes': 0.0069773392751812935, 'that': 0.006066580303013325, 'good': 0.00592052610591054, 'half': 0.005566386040300131, 'truly': 0.0055379969999194145, 'so': 0.005418422166258097, 'then': 0.005237200763076544, 'painfully': 0.004865482449531555, 'occasionally': 0.00481974333524704, 'perfectly': 0.004120395053178072, 'going': 0.004092087969183922, 'likely': 0.003669744124636054, 'never': 0.003518621204420924}",0.15457,0.0,0.0,0.01537,0.0,0.0,0.0,0.00554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412,0.01763,0.0,0.05165,0.0,0.01051,0.0,0.0,0.0,0.00542,0.01537,0.15457,0.00412,0.01763
pcc_eng_29_109.0982_x1741933_10:31-32,very,high,"The competition is better than some sites , as alot of pro's play at Poker Stars , but you will not generally run into those pro's unless you are playing very high stakes .",you are playing very high stakes .,"The competition is better than some sites , as alot of pro's play at Poker Stars , but you will not generally run into those pro's unless you are playing [MASK] high stakes .","{'at': 0.3425461947917938, 'very': 0.15856730937957764, 'extremely': 0.09364467859268188, 'fairly': 0.0316559262573719, 'in': 0.022223446518182755, 'too': 0.021519798785448074, 'pretty': 0.019016237929463387, 'real': 0.012298290617763996, 'on': 0.011285928077995777, 'beyond': 0.008534633554518223, 'really': 0.007260632701218128, 'exceptionally': 0.0069033619947731495, 'more': 0.006740317679941654, 'some': 0.006471063010394573, 'those': 0.006051912438124418, 'these': 0.005783904809504747, 'the': 0.00561498710885644, 'sufficiently': 0.005464277695864439, 'overly': 0.005414794664829969, 'a': 0.005397993605583906, 'relatively': 0.004755598958581686, 'incredibly': 0.004549059551209211, 'reasonably': 0.003986662719398737, 'through': 0.0038724371697753668, 'past': 0.003724038368090987, 'up': 0.0037120941560715437, 'for': 0.003704397240653634, 'poker': 0.003691700752824545, 'over': 0.003216880140826106, 'below': 0.0031386488117277622}",0.00399,0.0,0.00674,0.16583,0.0,0.09364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455,0.0,0.00541,0.0,0.0,0.05067,0.0,0.00647,0.0,0.02152,0.05067,0.0115,0.02152,0.25947,0.0,0.0,0.0
pcc_eng_29_108.4593_x1736687_53:09-10,as,high,""" So public support might not be quite as high as some people in the council are assuming ... we 'd want to see the council tread pretty carefully with this idea . """,not be quite as high as some people,""" So public support might not be quite [MASK] high as some people in the council are assuming ... we 'd want to see the council tread pretty carefully with this idea . ""","{'as': 0.9533008337020874, 'so': 0.024951376020908356, 'too': 0.006797448266297579, 'very': 0.0030797601211816072, 'overly': 0.0026645148172974586, 'that': 0.0023461487144231796, 'sufficiently': 0.0008321615750901401, 'particularly': 0.0008200042066164315, 'quite': 0.0003443696768954396, 'enough': 0.0002459151728544384, 'this': 0.00024298041535075754, '-': 0.0001740832085488364, 'really': 0.00015733919281046838, 'such': 0.0001367476797895506, 'over': 0.00013446054072119296, 'equally': 0.00011364438250893727, 'any': 0.00010374918201705441, 'evenly': 9.793806384550408e-05, 'terribly': 8.347793482244015e-05, 'pretty': 8.099497790681198e-05, 'super': 7.62718336773105e-05, 'unusually': 7.547496352344751e-05, 'even': 7.504067616537213e-05, 'consistently': 7.498473132727668e-05, 'a': 7.198712410172448e-05, 'especially': 7.162903784774244e-05, 'much': 6.969975947868079e-05, 'up': 6.901700544403866e-05, 'at': 6.776347436243668e-05, 'uniformly': 6.313407357083634e-05}",0.0,0.0,0.0,0.00358,8e-05,0.00089,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.00266,0.0,0.0,8e-05,0.0,0.0,0.0,0.00712,8e-05,0.9533,0.03199,0.0044,0.0,0.0,0.0
pcc_eng_29_109.2162_x1743774_41:3-4,not,perfect,"He 's not perfect , but he 's a good match for me , at least at this point , from what I can see .","He 's not perfect , but he","He 's [MASK] perfect , but he 's a good match for me , at least at this point , from what I can see .","{'not': 0.30292484164237976, 'never': 0.0648283138871193, 'pretty': 0.058294061571359634, 'always': 0.043283961713314056, 'absolutely': 0.03365353122353554, 'probably': 0.0332111231982708, 'perfectly': 0.0260940995067358, 'usually': 0.02573351189494133, 'technically': 0.024828525260090828, 'obviously': 0.019764242693781853, 'almost': 0.01747894659638405, 'still': 0.017394522204995155, 'really': 0.014372841455042362, 'rarely': 0.011595302261412144, 'totally': 0.01016591303050518, 'basically': 0.009344419464468956, 'physically': 0.00861367303878069, 'practically': 0.006997528951615095, 'just': 0.0067637222819030285, 'too': 0.0066701197065413, 'already': 0.006603588815778494, 'nearly': 0.0063913846388459206, 'truly': 0.005964098963886499, 'quite': 0.005895382259041071, 'mostly': 0.005661648232489824, 'hardly': 0.005446776747703552, 'utterly': 0.005405665375292301, 'definitely': 0.005098394583910704, 'completely': 0.004939364269375801, 'so': 0.00488294567912817}",0.0,0.0,0.0,0.02027,0.0,0.0,0.0,0.01106,0.0,0.01976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04661,0.04042,0.05829,0.3848,0.06902,0.0,0.00667,0.0637,0.0,0.01155,0.02027,0.0,0.03103,0.04042
pcc_eng_29_109.4015_x1746706_12:46-47,very,narrow,""" Though CASE is impressive , "" said Bonasso , "" it 's not the fully realized HAL from ' 2001 : A Space Odyssey , ' nor is it Lt. Commander Data from ' Star Trek : The Next Generation ... its capability is very narrow , focused on events occurring on a planetary base .","its capability is very narrow , focused on",""" Though CASE is impressive , "" said Bonasso , "" it 's not the fully realized HAL from ' 2001 : A Space Odyssey , ' nor is it Lt. Commander Data from ' Star Trek : The Next Generation ... its capability is [MASK] narrow , focused on events occurring on a planetary base .","{'very': 0.12772464752197266, 'rather': 0.12027135491371155, 'extremely': 0.07466799020767212, 'quite': 0.06603948026895523, 'too': 0.05674859508872032, 'fairly': 0.056022390723228455, 'relatively': 0.03791087865829468, 'remarkably': 0.037222281098365784, 'surprisingly': 0.025787200778722763, 'incredibly': 0.024705523625016212, 'unusually': 0.01980600506067276, 'somewhat': 0.018646731972694397, 'comparatively': 0.017899958416819572, 'particularly': 0.015179969370365143, 'exceptionally': 0.013677779585123062, 'pretty': 0.013377215713262558, 'inherently': 0.008355280384421349, 'intentionally': 0.00828693900257349, 'deliberately': 0.007282213307917118, 'decidedly': 0.007227328140288591, 'overly': 0.007045190781354904, 'really': 0.0065542892552912235, 'especially': 0.006239610258489847, 'essentially': 0.005760517902672291, 'equally': 0.005537264049053192, 'generally': 0.005480858962982893, 'mostly': 0.005237728822976351, 'painfully': 0.004556415136903524, 'considerably': 0.004267302807420492, 'fundamentally': 0.004134383052587509}",0.0,0.0,0.0,0.20032,0.0,0.09609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02471,0.0,0.00705,0.0,0.0,0.20832,0.0,0.0,0.0,0.05675,0.20832,0.03791,0.05675,0.29017,0.0,0.0,0.0
pcc_eng_29_109.2076_x1743631_036:19-20,as,difficult,The fact that the crates are not heavy is already a benefit since the transportation will not be as difficult as with those crates made from metals or wood .,will not be as difficult as with those,The fact that the crates are not heavy is already a benefit since the transportation will not be [MASK] difficult as with those crates made from metals or wood .,"{'as': 0.3559238314628601, 'very': 0.222059965133667, 'more': 0.05375993996858597, 'so': 0.05331354960799217, 'too': 0.04753119871020317, 'less': 0.033258095383644104, 'quite': 0.0238230898976326, 'particularly': 0.023036198690533638, 'overly': 0.019890816882252693, 'much': 0.01575884036719799, 'extremely': 0.011050991714000702, 'equally': 0.008650388568639755, 'relatively': 0.008097972720861435, 'especially': 0.00797848030924797, 'necessarily': 0.007220670580863953, 'physically': 0.006324457470327616, 'terribly': 0.004490994848310947, 'mechanically': 0.003945915959775448, 'economically': 0.003844318212941289, 'such': 0.003570494707673788, 'really': 0.002895809942856431, 'easily': 0.0026994335930794477, 'rather': 0.0024516924750059843, 'similarly': 0.002375852782279253, 'inherently': 0.0023081949912011623, 'incredibly': 0.0018366347067058086, 'always': 0.0017672583926469088, 'anymore': 0.00152812828309834, 'considered': 0.0014831706648692489, 'comparatively': 0.0014646287309005857}",0.0,0.0,0.08702,0.24878,0.0,0.04207,0.0,0.0,0.0,0.0,0.00449,0.0,0.0,0.0,0.00184,0.0,0.01989,0.0,0.0,0.00245,0.0,0.00177,0.0,0.04753,0.00245,0.45104,0.10084,0.28287,0.0,0.0,0.0
pcc_eng_29_109.0894_x1741794_32:21-22,as,productive,Having a set schedule is a powerful tool when it comes to making the most of your day and being as productive as possible .,day and being as productive as possible .,Having a set schedule is a powerful tool when it comes to making the most of your day and being [MASK] productive as possible .,"{'as': 0.8113452196121216, 'more': 0.05381700024008751, 'equally': 0.014346593990921974, 'mentally': 0.013317783363163471, 'so': 0.010302802547812462, 'working': 0.006673854310065508, 'very': 0.0037905252538621426, 'extremely': 0.0034850656520575285, 'emotionally': 0.0030557301361113787, 'always': 0.002716033486649394, 'independently': 0.0024510130751878023, 'reasonably': 0.0020345624070614576, 'becoming': 0.0017033793264999986, 'perfectly': 0.0017005859408527613, 'being': 0.0015355903888121247, 'physically': 0.0015115684363991022, 'constantly': 0.0014877129578962922, 'doing': 0.0014791555004194379, 'individually': 0.0013874814612790942, 'staying': 0.0011946553131565452, 'consistently': 0.001160440151579678, 'acting': 0.0010720802238211036, 'increasingly': 0.0010702465660870075, 'financially': 0.000904589775018394, 'locally': 0.0008818557835184038, 'considered': 0.0008694345015101135, 'energy': 0.0008566746837459505, 'highly': 0.0008112197974696755, 'socially': 0.0007639226969331503, 'simultaneously': 0.0007146979914978147}",0.00203,0.0,0.05382,0.00379,0.00081,0.00349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.00272,0.0,0.0,0.0,0.86516,0.0103,0.00728,0.0,0.0017,0.0
pcc_eng_29_108.4464_x1736454_19:3-4,so,thankful,"I am so thankful to have found it , though next time I am going to bake this in a regular glass bread pan in the oven , and see how that goes .",I am so thankful to have found,"I am [MASK] thankful to have found it , though next time I am going to bake this in a regular glass bread pan in the oven , and see how that goes .","{'very': 0.12073640525341034, 'truly': 0.09881537407636642, 'really': 0.058808449655771255, 'so': 0.05817427486181259, 'immensely': 0.05624877288937569, 'extremely': 0.049904707819223404, 'quite': 0.03768510743975639, 'terribly': 0.03751041367650032, 'most': 0.035220034420490265, 'incredibly': 0.030830634757876396, 'deeply': 0.02493538148701191, 'genuinely': 0.0239730104804039, 'sincerely': 0.023931732401251793, 'especially': 0.021148139610886574, 'particularly': 0.0202286746352911, 'always': 0.017010195180773735, 'certainly': 0.01327400840818882, 'greatly': 0.013081157580018044, 'absolutely': 0.01248151995241642, 'rather': 0.011493022553622723, 'too': 0.009746748022735119, 'almost': 0.008790845982730389, 'somewhat': 0.00861894991248846, 'also': 0.007769458927214146, 'equally': 0.0074899871833622456, 'actually': 0.00713868485763669, 'profoundly': 0.006158722098916769, 'secretly': 0.005568559747189283, 'hugely': 0.005565141327679157, 'strangely': 0.005483801476657391}",0.0,0.0,0.03522,0.21723,0.04358,0.09128,0.0,0.1432,0.02393,0.0,0.03751,0.0,0.00548,0.0,0.03083,0.0,0.0,0.0,0.01248,0.02011,0.0,0.01701,0.0,0.00975,0.02011,0.03522,0.06792,0.28736,0.0,0.0,0.01248
